movement,time_start,video_id,path,layer,duration,loop,uuid,semantic_tags,mood_tag,motion_tag,motion_variance,dominant_colors,emotional_tags,formal_tags,material_tags,ai_description
orientation,198.0,Christmas at First Lutheran 1998_prores_scene_004,/Volumes/CORSAIR/SCENES/Christmas at First Lutheran 1998_prores_scene_004_hap.mov,0,0.5,False,82159f85-993e-492a-8bc3-0d6fe51e2c3f,"['cathedral', 'christmas_tree', 'church', 'dynamic', 'festive', 'monochrome', 'open_door', 'santa_claus']",warm,dynamic,115.434,"['#2c1a0f', '#caa47c', '#7d5834']","['cheerful', 'festivity', 'poised', 'warm_lighting']","['background', 'foreground', 'lighting', 'silhouette', 'warm_lighting']",['photograph'],"A woman stands poised in front of a glistening Christmas tree that dominates the foreground. Behind her, the silhouette of a church or cathedral pierces the skyline, adding a touch of grandeur to the scene. In another frame, figures gather around an open door, captured in stark black and white, suggesting a moment from the past. Elsewhere, a woman positions herself before a mural or poster of Santa Claus, a symbol of holiday cheer. Ambient Christmas tree lights softly illuminate the setting, suggesting a warm, festive atmosphere. The scene's motion is dynamic, with indications of people possibly mingling or a gentle stirring of the night air."
orientation,198.5,GOPR0218_prores_scene_001,/Volumes/CORSAIR/SCENES/GOPR0218_prores_scene_001_hap.mov,0,0.5,False,c064c790-dcd1-431f-a155-91dcb77e4cd3,"['dj_equipment', 'grass', 'group', 'individual', 'music_festival', 'outdoor', 'park', 'tent', 'umbrella']",warm,dynamic,57.987,"['#d7cc9d', '#837340', '#332b16']","['celebratory', 'festive', 'social_engagement', 'vibrant', 'warm_lighting']","['central_composition', 'equipment', 'group', 'natural_light', 'open_space', 'shelter']","['canvas', 'fabric', 'grass', 'metal', 'wood']","The scene is vibrant and full of life, featuring a central individual amidst a temporary outdoor setting, possibly a festival or gathering. The person is surrounded by a canvas tent, implying a casual or celebratory event. Scattered nearby, a cluster of individuals with DJ equipment suggests a musical element in an open grassy area. Under the shade of an umbrella, another group congregates, enjoying the park's ambiance while sheltered from the sun. The warmth of the social engagement is matched by the luminance of daylight, likely a late afternoon sunshine casting a golden hue, enhancing the festive mood. The scene exudes a sense of movement, both in the sense of people potentially dancing or mingling and in the fluttering of the tent and umbrella in a gentle breeze."
orientation,199.0,IMG_1232_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_1232_prores_scene_001_hap.mov,0,0.5,False,99fa683b-281b-4746-8f86-647a4483dd1e,"['aisle', 'candy', 'candy_canes', 'empty_shelf', 'grocery_store', 'shelves']",warm,dynamic,63.73,"['#342a1a', '#d4c3a0', '#a17d3a']","['cozy', 'dynamic', 'festive', 'inviting']","['background', 'composition', 'foreground', 'out_of_focus', 'recursion', 'reflective_surfaces', 'soft_lighting']","['candy_wrappers', 'glass', 'metal_shelves', 'paper', 'plastic_bag']","A bag of brightly colored candy sits prominently on a shelf in the foreground, providing a sharp contrast to the slightly out-of-focus aisle stretching behind it. The ambient lighting casts a warm glow over the scene, enhancing the cozy, inviting atmosphere of the grocery store. The shelves recede into the distance, where a solitary empty shelf can just be discerned amongst them. The candy canes, visible elsewhere, add to the festive feel of the environment. The overall sense of motion is that of a dynamic, bustling space, though currently unpictured, suggested by the blurry aisle indicating movement."
orientation,199.5,Couch 2_prores_scene_007,/Volumes/CORSAIR/SCENES/Couch 2_prores_scene_007_hap.mov,0,0.5,False,d3d2ddff-c5ee-49b0-84ec-3c5a998f68bf,"['empty', 'furniture', 'living_room', 'monochrome', 'perceptual_motion', 'warm_mood']",warm,dynamic,131.676,"['#ece8e5', '#2b2113', '#886e58']","['dynamic', 'warm_lighting']","['furniture', 'interior', 'monochrome', 'spatial_layout']","['fabric_couch', 'natural_light']","An empty living room is captured in a black and white image, featuring a solitary couch. The stillness of the empty space is juxtaposed with a perceived energetic dynamism, possibly suggested by subtle shifts in light or shadow that imply motion. The warm mood is paradoxically conveyed despite the absence of color, perhaps through textures or lighting gradients that evoke a sense of coziness. The lighting seems natural, likely coming from a window out of view, casting soft shadows across the room."
orientation,200.0,20110901_0595_prores_scene_010,/Volumes/CORSAIR/SCENES/20110901_0595_prores_scene_010_hap.mov,0,0.5,False,62932e75-512b-42b3-8488-bdef09ed1ba4,"['blue_sky', 'clouds', 'distance', 'mountains', 'sky']",cool,moderate,12.571,"['#151515', '#55668e', '#2f4872']","['cool', 'serene']","['distant', 'expansive', 'wandering']",['air'],Expansive blue sky filled with wandering clouds over a range of distant mountains.
orientation,200.5,IMG_0504_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_0504_prores_scene_001_hap.mov,0,0.5,False,90d242a1-78ff-4a31-ae50-ac46709ccc11,"['dancing', 'dj', 'festival', 'music', 'nudity', 'outdoors', 'social_gathering', 'tent', 'woods']",warm,dynamic,0.0,"['#897f61', '#dbdfce', '#333826']","['freedom', 'joy', 'relaxation', 'warm_lighting']","['human_figures', 'landscape', 'natural_light', 'open_space']","['electronic_equipment', 'fabric', 'skin', 'trees']","In the midst of an outdoor festival in a wooded area, a man without clothes strolls among the trees, exuding a sense of carefree liberation. Nearby, a jovial group, including a dancing man, enjoys the rhythmic beats emanating from the DJ's booth set up in a clearing. The setting sun bathes the scene in a golden hue, enhancing the warm mood of the late-day festivity. An open tent suggests the temporary nature of the occasion, and in the foreground, a man and a woman stand, perhaps chatting or simply taking in the sights and sounds of the vibrant gathering."
orientation,201.0,Nicole Concert Band 1998 pt 2_prores_scene_001,/Volumes/CORSAIR/SCENES/Nicole Concert Band 1998 pt 2_prores_scene_001_hap.mov,0,0.5,False,587d02ef-3ff7-4661-aa0e-38f8a35cac69,"['blond_hair', 'brown_eyes', 'concert_hall', 'empty_room', 'group', 'human', 'music_listening', 'symphony_orchestra', 'tv_camera', 'white_clothing']",warm,dynamic,494.996,"['#534e3a', '#dfdfd3', '#0d0f0a']","['contemplative', 'engaged', 'harmonious', 'relaxed']","['cultural_performance', 'group_gathering', 'individual_isolation', 'subject_interaction']","['brass_instruments', 'electronic_equipment', 'fabric_clothing', 'furniture', 'percussion_instruments', 'stringed_instruments', 'woodwind_instruments']","A woman dressed entirely in white addresses a television camera with purpose and focus. In another area, individuals are seated, absorbing the melodies played by a live group, possibly a band or small auditory ensemble, in a relaxed social setting. A solitary woman with blond hair, positioned centrally in a sparse chamber, likely contemplates in silence. An array of musicians performing in a symphony orchestra imbues a concert hall with intricate harmonics."
orientation,201.5,RJ6A0429_prores_scene_003,/Volumes/CORSAIR/SCENES/RJ6A0429_prores_scene_003_hap.mov,0,0.5,False,a3479ca1-65b8-4aab-9fc7-fc6fe28bc8c5,"['event', 'group', 'guitar', 'human', 'music', 'onlookers', 'painting', 'playing']",warm,active,17.523,"['#940c07', '#0d0805', '#5b4c46']","['engagement', 'enthusiasm', 'excitement', 'warm_lighting']","['background', 'figure', 'foreground', 'lighting', 'perceptual_motion', 'space_occupation', 'warm_lighting']","['canvas', 'electronic', 'fabric', 'furniture', 'wood']","A man energetically strums a guitar, basked in warm spotlight before an attentive audience; nearby, onlookers face a vibrant painting."
orientation,202.0,2015-10-11 21.58.07_prores_scene_003,/Volumes/CORSAIR/SCENES/2015-10-11 21.58.07_prores_scene_003_hap.mov,0,0.5,False,f15a733b-9028-49e5-98bf-b78ef6920158,"['event', 'group', 'performer', 'room', 'stage']",warm,dynamic,69.966,"['#1f1a15', '#ddccb9', '#64615a']","['excitement', 'isolation', 'warm_lighting']","['dynamic_composition', 'empty_space', 'monochrome', 'silhouette']","['leather_jacket', 'musical_instruments', 'spotlights']","A man in a black leather jacket is centrally positioned on a well-lit stage with bright lights creating a silhouette effect behind him. The second image portrays an empty room, its simplicity and lack of contents highlighted in monochrome tones. In the third image, an artist is captured on stage mid-performance, their presence accentuated by the stark contrast of black and white. The final scene vibrantly depicts a rock band engaged in a lively performance in front of an animated audience, lights and colors suggesting a warm atmosphere despite the lack of color information."
orientation,202.5,IMG_0728_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_0728_prores_scene_001_hap.mov,0,0.5,False,5f8ff078-1263-4e76-babb-b6e7764af11e,"['animal', 'human', 'interior', 'reflection']",warm,moderate,0.899,"['#3e170b', '#0e0300', '#893e2b']","['calmness', 'comfort', 'playfulness', 'reflection', 'warm_lighting']","['cat', 'human', 'mirror', 'seated', 'warm_lighting']","['facial_hair', 'furniture', 'glass']","A man is seated with a sense of comfort and familiarity in a cozy, warmly-lit room. The man's face is playfully obscured by a cat calmly resting on it, matching his facial hair in a whimsical display. Concurrently, the man is also looking at his reflection in a nearby mirror with a mild, reflective expression. He gently holds another cat in his lap, motion evident as the cat adjusts its position with moderate, fluid motion. The room is suffused with warm light, likely from soft indoor lighting, casting a homely and inviting glow on the scene."
orientation,203.0,00_0071_2013-12-28_215128_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0071_2013-12-28_215128_prores_scene_001_hap.mov,0,0.5,False,acb179bb-4d3c-4ed0-b25d-4af1d8aa6acf,"['affection', 'dog', 'hugging', 'human', 'kissing', 'lying', 'relationship']",warm,moderate,5.709,"['#241d17', '#563f31', '#0d0c09']","['bonding', 'comfort', 'love', 'relaxation']","['indoor', 'intimate_setting', 'low_light', 'restful_posture', 'warm_lighting']","['fur', 'skin', 'soft_textiles']","In a warmly lit environment, a man appears in various states of affectionate interaction and rest with his dog. He is seen laying on his side with his head propped on his chest, creating a relaxed but slightly curled posture. Another moment captures the man kissing his dog in a dimly lit setting, suggesting intimacy and fondness in the shadows. A different instance shows the man hugging his dog, reaffirming a strong bond and emotional connection between them. Additionally, the man is depicted lying on his stomach, arms folded in front, exuding a sense of comfort and repose. Finally, the man lies on his stomach again, this time with his dog positioned comfortably in his lap, indicating a peaceful coexistence."
orientation,203.5,20220904_045111_prores_scene_001,/Volumes/CORSAIR/SCENES/20220904_045111_prores_scene_001_hap.mov,0,0.5,False,9d0653c7-adc6-43c4-8356-ce9d398f8f99,"['airplane', 'clouds', 'cool_lighting', 'dance', 'diffused_light', 'empty_room', 'low_light', 'monochrome', 'police_car', 'sky']",cool,active,19.713,"['#170331', '#4600d2', '#a42e67']","['active', 'desolation', 'quiet', 'surreal', 'urgency']","['contrast', 'cool_hue', 'haze', 'isolation', 'mid-flight', 'monochrome', 'movement', 'movement_quality', 'red_and_blue_lights', 'silhouette']","['absence_of_color', 'light', 'mist', 'shadow', 'streaks_of_light']","In the midst of a hazy environment, silhouettes of individuals merge with the fog as they dance fervently, their movements becoming one with the misty backdrop. Illuminating this shrouded dancefloor is a penetrating sapphire glow that slices through the dense clouds overhead, casting a surreal, cool hue over the scene. Elsewhere, the stark contrast of black and white imbues an image of pure desolation in an uninhabited room, devoid of color and presence. This monochrome theme extends skyward to a solitary airplane captured mid-flight, its journey etched against the vast canvas of sky. The silence of these still moments breaks as a police car, its presence known by streaks of red and blue lights, cruises the nocturnal streets, puncturing the quiet with a subtle sense of urgency. The scene is characterized by active movements within the dance, stilled isolation in the monochrome images, and a smooth but swift transit of the police vehicle."
orientation,204.0,2015-02-20 23.49.01_prores_scene_002,/Volumes/CORSAIR/SCENES/2015-02-20 23.49.01_prores_scene_002_hap.mov,0,0.5,False,f78462b5-3088-4ea4-9943-5ed3e38efed6,"['doorway', 'group', 'illumination', 'stage']",warm,moderate,9.147,"['#060503', '#dfe1ca', '#253221']","['anticipation', 'camaraderie', 'intimacy']","['motion', 'soft_lighting', 'warm_lighting']",['light'],"A congregation of individuals is assembled directly before an aglow stage or doorway, casting a warm, inviting glow over the scene. The collective is characterized by a gentle bustle, as people subtly shift and adjust their stance, conveying an air of expectancy. The emotional ambiance exudes a sense of anticipation and camaraderie amongst the crowd. The prevailing lighting bathes the gathering in a cozy, amber hue, enhancing the convivial and intimate atmosphere."
orientation,204.5,IMG_9964.TRIM_prores_scene_002,/Volumes/CORSAIR/SCENES/IMG_9964.TRIM_prores_scene_002_hap.mov,0,0.5,False,a776530b-a060-48b7-bc2b-7352cfcdaf00,"['artist', 'artwork', 'duo', 'figure', 'group', 'human', 'low_light', 'monochrome', 'performer', 'red_light', 'stage']",warm,active,0.0,"['#0d0603', '#c41837', '#560b0e']","['intensity', 'mystery', 'warm_lighting']","['event', 'illumination', 'monochrome', 'portrait', 'shadow']","['fabric', 'lighting']","A man stands before a glowing red light in the darkness, beside another figure in shadow. An artist is presented in grayscale before his artwork, while a duo is barely visible amidst obscurity. A band plays vigorously on a lit stage for an audience."
orientation,205.0,IMG_5627_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_5627_prores_scene_001_hap.mov,0,0.5,False,8071147d-edfe-420f-b141-4a36e93e4ab0,"['car', 'driver', 'human', 'parking', 'residential_area']",warm,active,98.91,"['#5e5159', '#d9cab7', '#292025']","['concentration', 'routine']","['built_environment', 'human', 'motion', 'vehicle']","['fabric', 'glass', 'metal', 'plastic']","A man is seated in the driver's seat of his personal vehicle, maneuvering it across the parking space of his residence. The cabin of the car is likely filled with the subtle vibrations and motion inherent to driving. The sunlight or exterior lighting imbues the scene with a warm glow, reflecting off the dashboard and perhaps casting a light across the man's face as he focuses on the task of parking. The overall motion suggests careful navigation, while the warmth of the lighting suggests either a sunny day or the warm artificial lights of early evening."
orientation,205.5,Cession_scene_003,/Volumes/CORSAIR/SCENES/Cession_scene_003_hap.mov,0,0.5,False,af9174de-c24f-4f55-b138-d89aa2708efb,"['ensemble', 'event', 'group', 'instruments', 'performer', 'stage']",warm,active,45.495,"['#262125', '#f4cfd3', '#926360']","['energy', 'engaged', 'intensity', 'lively', 'passion']","['active', 'group_dynamics', 'spatial_layout', 'warm_lighting']","['bass_guitar', 'drums', 'guitar', 'percussion', 'saxophone', 'vocals']","A lively music ensemble performs on a stage bathed in warm, ambient lighting. The saxophonist, engaged in a dynamic solo, stands slightly apart while the rest of the musicians are focused intently on their instruments. The guitarist and bassist are immersed in complex harmonies, fingers deftly navigating the fretboards. The drummer and percussionist are in rhythmic sync, providing an energetic backbone to the music. Center stage, the vocalist passionately delivers the lyrics, occasionally strumming a rhythm guitar. The audience is enveloped in the performance, swaying to the rhythm and the energetic atmosphere."
orientation,206.0,Piano Day 1998_prores_scene_012,/Volumes/CORSAIR/SCENES/Piano Day 1998_prores_scene_012_hap.mov,0,0.5,False,71ee8e57-63ff-4cc3-9808-7d6eb28d4418,"['gathering', 'group', 'image', 'open_door', 'orange_cart']",warm,dynamic,525.922,"['#1e1712', '#6f5c52', '#c6c0c4']","['curiosity', 'engagement', 'warm_lighting']","['front', 'group', 'standing', 'warm_lighting']","['fabric', 'paper', 'wood']","A crowd gathers around a vivid orange cart, another stands by an open doorway, a third group in front of an image, imbued with warmth and activity."
orientation,206.5,IMG_7904_prores_scene_004_1,/Volumes/CORSAIR/SCENES/IMG_7904_prores_scene_004_1_hap.mov,0,0.5,False,835a1c20-ebe6-46b1-ae60-cafec4427186,"['aisle', 'bouquet', 'bride', 'couple', 'dance', 'groom', 'london', 'rain', 'wedding']",cool,dynamic,7.565,"['#d7d8da', '#212329', '#747272']","['cool', 'elegant', 'joyful', 'romantic']","['dynamic', 'event', 'group', 'indoor', 'movement', 'outdoor']","['flowers', 'raindrops', 'suit', 'wedding_dress']","A couple in formal wedding attire proceeds down an aisle, amidst a London backdrop, and engages in a dance under rainfall. A solitary bride advances down an aisle clutching her bouquet."
orientation,207.0,2014-10-19 13.28.59_prores_scene_001,/Volumes/CORSAIR/SCENES/2014-10-19 13.28.59_prores_scene_001_hap.mov,0,0.5,False,0723ce7b-b458-48c4-ba03-d8092c1a2285,"['background_movement', 'california', 'graffiti', 'tracks', 'train_car']",cool,moderate,0.785,"['#8dbbfb', '#040f19', '#263d58']","['loneliness', 'static', 'tranquility']","['abandoned', 'desolate', 'distant', 'motion', 'vibrant_colors']","['metal', 'paint']","A solitary train car sits abandoned on a desolate stretch of tracks, its surface a canvas for vibrant graffiti. In the distance, another train glides steadily along the rails, cutting across the California landscape. The scene is imbued with a cool color mood, suggesting either an overcast sky or the soft light of early evening. The predominant motion is moderate, with the background train providing a sense of movement within an otherwise static scene."
orientation,207.5,2015-11-17 21.45.14_prores_scene_001,/Volumes/CORSAIR/SCENES/2015-11-17 21.45.14_prores_scene_001_hap.mov,0,0.5,False,11f324a2-19db-45f7-81e7-42f0ce6674bb,"['animal_in_motion', 'black_cat', 'doorway', 'empty_room', 'monochrome', 'motion', 'soft_lighting', 'warm_mood']",warm,moderate,0.0,"['#493922', '#100800', '#2a1703']","['intimacy', 'mystery', 'unease', 'warm_lighting']","['composition', 'contrast', 'interior_space', 'minimalism', 'silhouette']","['fur', 'glass', 'textile', 'wood']","A black cat is observed in motion as it traverses the darkened space of an empty room, accentuated by a moderately paced walk. The surrounding darkness envelops the doorway, and the black and white color scheme of the image conjures an atmosphere of mystery. The warm tonality suggests an intimate but somewhat unsettling mood. The ambient lighting is subtle, contrasting the darkness and highlighting the cat's form and movement."
orientation,208.0,IMG_4311_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_4311_prores_scene_001_hap.mov,0,8.0,False,7234abf5-075c-4935-b890-489ae88957de,"['fireworks', 'light', 'low_light', 'people']",warm,dynamic,26.796,"['#160c05', '#828780', '#bfcbc0']","['awe', 'delight', 'excitement', 'warm_lighting']","['dynamic', 'ethereal', 'radiant', 'sparkling', 'warm_lighting']","['firework_smoke', 'night_sky']","A lively group of spectators is gathered, gazing upwards with a mixture of awe and delight at the sight of vivid fireworks bursting overhead. The night sky is ablaze with streaks of sparkling lights, casting a warm and radiant glow on the faces of the audience. Wisps of smoke linger in the air from the fading pyrotechnics, creating an ethereal backdrop. The atmosphere is charged with the dynamic movement of the fireworks and the subdued murmurs and exclamations of the crowd."
orientation,208.0,00_0055_2013-12-28_025842_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0055_2013-12-28_025842_prores_scene_001_hap.mov,1,8.0,False,9e6d7a5c-7f4b-492d-892c-a5929af33598,"['dog', 'floor', 'hand', 'lying', 'monochrome', 'motion', 'object', 'walking']",warm,active,115.301,"['#1b140f', '#897f72', '#49382b']","['comfort', 'energy', 'interaction']","['contrast', 'lighting', 'monochrome', 'movement', 'shadow', 'texture']","['fur', 'skin', 'tiled_floor', 'unspecified']","The picture showcases a black and white dog lying on its side comfortably on a smooth, tiled floor. Adjacent to the resting dog, another dog is captured in mid-stride, giving the impression of movement across the floor. Both scenes are presented in monochrome tones, emphasizing contours and textures rather than color. Another image displays two dogs, perhaps in an interaction or a play, frozen in grayscale, enhancing the contrasts and shadows that define their forms. Additionally, a black and white photo captures an indistinct object, blurred by its swift motion against a stable background, giving a sense of dynamic energy. Lastly, a person's hand appears, gripping an object securely; details are obscured but the focus is on the interplay of light and shadow over the hand's surface and the shape of the held item."
orientation,208.0,IMG_2286_prores_scene_003,/Volumes/CORSAIR/SCENES/IMG_2286_prores_scene_003_hap.mov,2,8.0,False,24eed9f8-1edc-484f-b1fc-72bffd55feab,"['auditorium', 'dance_studio', 'dancer', 'empty_dance_floor', 'empty_stage', 'group_of_dancers', 'human', 'monochrome', 'two_people']",cool,still,6.362,"['#1a1b2a', '#303e98', '#7b6a61']","['calm', 'contemplative', 'cool', 'engagement', 'solitude']","['group_activity', 'high_angle', 'lighting', 'monochrome', 'pose', 'spotlight', 'stance']","['auditorium_floor', 'interior', 'soft_lighting', 'stage', 'stage_light']","A man stands alone in front of an empty stage illuminated by stage lights, creating a spotlight effect. Separately, a solitary dancer is on the floor of an auditorium, assuming a resting or contemplative pose. A group of dancers are captured mid-motion on the floor of a vacant dance studio, engaged in a dance routine. Another image, in black and white, shows two people sharing a moment on an otherwise empty dance floor. Finally, a cluster of dancers are seen from above, positioned centrally on a dance floor. The overall ambiance is calm and cool, with stillness in the air except for the group of dancers actively moving in their studio. The lighting varies from focused stage lights to more diffuse or ambient lighting in the other scenes."
orientation,216.0,Christmas at First Lutheran 1998_prores_scene_003,/Volumes/CORSAIR/SCENES/Christmas at First Lutheran 1998_prores_scene_003_hap.mov,0,0.5,False,58e01714-06b4-4e8e-ac74-3ec748ffe9f8,"['altar', 'church', 'congregation', 'human', 'pews', 'pulpit', 'window']",warm,dynamic,205.234,"['#eedabe', '#402811', '#977b5c']","['reflective', 'serene']","['interior', 'natural_light', 'side', 'warm_lighting']","['stained_glass', 'stone', 'wood']","The scene presents a perspective inside an old church, with the camera positioned to capture the view through a window, focusing on the external architecture. The inside is illuminated by natural light that casts a warm glow across the space. A woman is seated in the church pews behind the pulpit, and the camera angle also includes a side view of the altar, suggesting a quiet moment of reflection or solitary prayer. People are observed sitting in pews, creating a sense of a gathered congregation. The scene carries a dynamic motion, possibly with individuals subtly shifting in their seats or a gentle sway of lighting fixtures or decorations in the church."
orientation,216.5,00_0063_2013-12-28_032433_prores_scene_002,/Volumes/CORSAIR/SCENES/00_0063_2013-12-28_032433_prores_scene_002_hap.mov,0,0.5,False,66d4ba1f-13cf-4efd-b0d8-31e3150a1140,"['airplane', 'contrast', 'dynamic', 'foreground', 'light', 'monochrome', 'reflections', 'shadows', 'sun_rays', 'warm_lighting', 'window']",warm,dynamic,229.843,"['#2f3125', '#ece5cb', '#968f77']","['dynamic', 'serene', 'warm_lighting']","['close_up', 'lighting', 'monochrome']","['glass', 'metal_airplane', 'natural_light']","A serene, yet dynamic scene centered around a window that bathes the space in warm light. Reflections and shadows dance across the surfaces near the window, with the outside light creating a contrast. In the sky, an airplane is captured mid-flight in a stark black and white contrast, conveying a sense of motion. In the foreground, an object, indistinct in detail, draws the eye, while the sun's rays penetrate the expanse of the sky, radiating warmth."
orientation,217.0,IMG_3297_scene_001,/Volumes/CORSAIR/SCENES/IMG_3297_scene_001_hap.mov,0,0.5,False,69f4e27a-f86a-48b8-9a3d-567eb114cf17,"['boardwalk', 'dog', 'human', 'park_trail', 'walking', 'wooden_bridge']",warm,dynamic,7.64,"['#3e3529', '#c7ad9a', '#756954']","['leisurely', 'relaxing', 'warm_lighting']","['daytime', 'outdoor', 'park']","['natural', 'wooden']","A woman strolls with her pet along a park trail, another pair crosses a wooden bridge, while another treads a boardwalk, all surrounded by warm light."
orientation,217.5,IMG_8907_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_8907_prores_scene_001_hap.mov,0,0.5,False,7f1fb36b-50e6-4023-8d32-2634e1fb401a,"['pool', 'reflections', 'ripples', 'water']",cool,active,10.396,"['#75a0ac', '#598390', '#9ac6cd']","['cool', 'peaceful', 'quiet']","['close_up', 'hd_video', 'slow_motion']","['light', 'water']","Glimmering ripples travel across the serene surface of crystal clear, vivid blue pool water."
orientation,218.0,5_prores_scene_001,/Volumes/CORSAIR/SCENES/5_prores_scene_001_hap.mov,0,0.5,False,cd27bf41-8b32-4f5a-9258-1a8e7be7a149,"['afternoon', 'boat', 'natural_light', 'reflections', 'river']",warm,dynamic,14.55,"['#beb0a1', '#787675', '#3c3837']","['inviting', 'serene', 'warm_lighting']","['motion', 'unenclosed_deck', 'warm_lighting']","['water', 'wooden_deck']","The scene unfolds with a gently flowing river viewed from the unenclosed deck of a leisurely moving boat. Sunlight dances on the rippling water, creating shimmering reflections that infuse the scene with a sense of warmth. The movement of the boat introduces a dynamic quality to the river’s surface, enhancing the perception of motion. The surroundings are bathed in a golden glow from the late afternoon sun, suggesting a serene and inviting atmosphere."
orientation,218.5,"american_acid_by_flatsitter_||_10.14.2015_||_sugar_city_||_buffalo,_ny (Original)_prores_scene_003","/Volumes/CORSAIR/SCENES/american_acid_by_flatsitter_||_10.14.2015_||_sugar_city_||_buffalo,_ny (Original)_prores_scene_003_hap.mov",0,0.5,False,2233a20e-a7ec-4aff-aec6-c7405386d3df,"['hand', 'human', 'illuminated', 'images', 'montage', 'motion', 'screen', 'video_projection']",cool,active,1.46,"['#030609', '#82a8bc', '#210d98']","['cerebral', 'dynamic', 'introspective']","['cool_palette', 'illumination', 'montage_structure', 'projection', 'video_art']","['digital_screen', 'projected_light', 'soft_lighting']","In the scene, an artist's hand is displayed via video projection on a large screen, creating a focus on human interaction with digital mediums. A person is standing in front of the screen, partially illuminated by it, merging human form with the projected content. The screen flickers with a fast-paced sequence of images, forming a montage that conveys a sense of activity and motion. The color palette of the scene is dominated by cool tones such as blues and purples, contributing to a cool, perhaps introspective or cerebral atmosphere. The lighting is dim except for the luminescence emanating from the screen, which casts a soft glow on the surroundings."
orientation,219.0,00_0054_2013-12-28_025437_prores_scene_003,/Volumes/CORSAIR/SCENES/00_0054_2013-12-28_025437_prores_scene_003_hap.mov,0,0.5,False,c4a4c952-3ce9-4475-a071-305b890f537b,"['affectionate', 'black_dog', 'close_up', 'dog', 'human', 'indoor', 'long_hair']",warm,active,45.048,"['#483728', '#16120f', '#8b7157']","['comfort', 'intimacy', 'love']","['mid-shot', 'soft_shadows', 'warm_lighting']","['fabric', 'fur']","In the warmly lit scene, a woman displays affection towards her black, long-haired dog by kissing and petting it while cradling it in her lap. The dog, relaxed under her touch, is the focus in a close-up shot. The environment suggests indoor domesticity with soft shadows enhancing the warm, intimate atmosphere."
orientation,219.5,Trouble Shooters Live_prores_scene_001,/Volumes/CORSAIR/SCENES/Trouble Shooters Live_prores_scene_001_hap.mov,0,0.5,False,3e096b5a-90e5-4385-a221-c3e4a90db2b1,"['advertisement', 'group', 'interaction']",warm,active,0.0,"['#f7f8f0', '#161611', '#8e8c67']","['engagement', 'interest']","['figure', 'ground', 'warm_lighting']","['fabric_clothing', 'lighting', 'paper/poster']","People are gathered in front of a vibrant advertisement, engrossed in dynamic interaction, casting warm-toned shadows under soft lighting."
orientation,220.0,FullSizeRender_3_prores_scene_001,/Volumes/CORSAIR/SCENES/FullSizeRender_3_prores_scene_001_hap.mov,0,0.5,False,b3ae2b74-76f9-4795-96c6-b46738810b63,"['cartoon', 'doctor', 'interior', 'lab_coat', 'office', 'professional', 'stethoscope', 'window']",cool,moderate,17.923,"['#7a8688', '#493a2a', '#b7c0dc']","['calm', 'clinical', 'professional']","['cool_lighting', 'indoor', 'motion', 'soft_lighting']","['fabric', 'glass', 'metal', 'plastic']","A cartoon doctor is standing, wearing a lab coat and a stethoscope, possibly in an animated style. The doctor is in front of a window within an office environment, indicating they are inside a building. The decor suggests it's a professional medical setting with bland walls and office furniture like a desk or chairs, typical for a doctor's office. There is moderate movement, perhaps the doctor shifting weight or gesturing subtly. The color palette is cool, with blues or greens dominating, creating a calming atmosphere. The lighting is likely artificial and ambient, as seen in most indoor office settings."
orientation,220.5,IMG_4311_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_4311_prores_scene_001_hap.mov,0,0.5,False,fb12ee61-28ee-4d0b-a18a-fe89d8d879df,"['fireworks', 'light', 'low_light', 'people']",warm,dynamic,26.796,"['#160c05', '#828780', '#bfcbc0']","['awe', 'delight', 'excitement', 'warm_lighting']","['dynamic', 'ethereal', 'radiant', 'sparkling', 'warm_lighting']","['firework_smoke', 'night_sky']","A lively group of spectators is gathered, gazing upwards with a mixture of awe and delight at the sight of vivid fireworks bursting overhead. The night sky is ablaze with streaks of sparkling lights, casting a warm and radiant glow on the faces of the audience. Wisps of smoke linger in the air from the fading pyrotechnics, creating an ethereal backdrop. The atmosphere is charged with the dynamic movement of the fireworks and the subdued murmurs and exclamations of the crowd."
