video_id,file_path,duration,frame_rate,resolution,motion_score,motion_variance,motion_tag,mood_tag,semantic_tags,formal_tags,emotional_tags,material_tags,dominant_colors,semantic_caption,ai_description
C0022_prores_scene_001,/Volumes/CORSAIR/SCENES/C0022_prores_scene_001_hap.mov,34.61,23.976023976023978,1920x1080,8.131,12.618,moderate,warm,"bicycle, figure, group, hallway, human, low_light, room, shadow, staircase, stairway","empty_spaces, motion, silhouettes, warm_lighting","caution, isolation, solemnity","bicycle, corridor_walls, room_walls, stairs","#545552, #131011, #d1d5c7",a woman is walking down the stairs in the dark | stairwell with a bicycle parked on the stairs | a person is standing in the middle of an empty room | a group of people standing in the shadow of an object | a stairway leading to an empty room | a woman walks down an empty hallway in the darkness of night,"A woman carefully descends a poorly lit staircase, casting a warm glow in her path, which outlines a still bicycle propped awkwardly on the stairs. In another part of the scene, a solitary figure looms in the midst of an underlit and stark room, while elsewhere, a gathering of individuals is subtly visible within the dim confines of a larger shadow. A connecting stairway invites attention to another austere room, lying quiet and uninhabited. Finally, a separate image captures a woman as she moves along an empty corridor swallowed by the nocturnal gloom, her progression carrying an air of cautious urgency."
Jazz Band 2000_prores_scene_077,/Volumes/CORSAIR/SCENES/Jazz Band 2000_prores_scene_077_hap.mov,4.01,29.96,704x480,41.375,0.0,dynamic,warm,"central_space, couple, grand_ballroom, group, gymnasium, interior","brightly_lit, energetic_steps, opulent_decor, soft_lighting, spinning, twirling, well-lit","graceful, lively, warm_lighting","decor, lighting","#463b39, #a18c88, #0b0c0c",a man and woman dance at the symphony ballroom | a man and woman dancing in the gymnasium | a group of people dancing on the dance floor | a man and woman dancing in the middle of the room,"A couple gracefully twirls in a grand ballroom with opulent decor, under warm, soft lighting. Elsewhere, partners spin in a simple, well-lit gymnasium. A lively group fills a dance floor with energetic steps. Two dancers occupy a brightly lit central space."
IMG_2140_prores_scene_002,/Volumes/CORSAIR/SCENES/IMG_2140_prores_scene_002_hap.mov,5.41,29.96,720x1280,28.218,223.802,active,cool,"cool_lighting, electronic_equipment, event, guitar, human, performer","centered, cool_lighting, motion, mounted, raised_hands, room","cool, energized, passion","electric_guitar, sound_equipment","#1a142d, #59557c, #dee6eb",a man is standing in front of an electronic device | a man with his hands in the air while playing the guitar | a man is standing in front of an image,"In a room bathed in a cool blue light, a man stands centered before a panel of electronic equipment, potentially musical in nature, giving the impression of a DJ or sound engineer. To one side, another man, his hands raised in a dynamic motion, plays an electric guitar with evident passion, possibly mid-strum. Beside him, a still image is mounted, the subject unclear. The movement suggests a live musical performance. Cool lighting infuses the space with a calm yet energized ambiance."
IMG_6886_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_6886_prores_scene_001_hap.mov,0.04,25.0,960x1280,0.0,0.0,still,cool,"facing_camera, human, mouth_open","close_up, portrait","expression, shock, surprise","contrast, cool_lighting, soft_shadows","#15103c, #1b1775, #655281",a man with his mouth wide open | a man with his mouth open in front of the camera,"A man stands with his mouth agape facing the camera, capturing a moment of surprise or speech. The background is indistinct, directing the focus solely on the facial expression."
GOPR0531_prores_scene_001,/Volumes/CORSAIR/SCENES/GOPR0531_prores_scene_001_hap.mov,12.2,119.92,1280x720,38.249,230.72,dynamic,cool,"amusement_park, child, ferris_wheel, human, outdoor, playground, sandpit, slide, sydney","cool_lighting, motion, natural_light, outdoor_activity, soft_lighting","bonding, engagement, excitement, joy, playful","metal_ferris_wheel, metal_slide, plastic_play_equipment, sand","#3d393b, #747b89, #c8dff2",a man and child play on slide slide at the playground | a couple of children play in the sandpit at the amusement park | a child rides down the slide at the park | a woman and her child are sitting in the middle of an image | a child is riding down the slide in sydney's ferris wheel,"An outdoor area with various playground equipment where adults and children are engaging in activities. There's a man with a child on a slide, both in motion as the child presumably giggles while descending. Nearby, in a distinct area possibly with sand, a number of children are gathered, playing and interacting with each other. The setting emanates a cool color mood, suggesting it might be either late afternoon or the setting is shaded. The dynamic motion is present, mainly characterized by the children’s lively play. A woman and her presumed child are sitting in a central position of the image, while another child independently enjoys a slide. Additionally, a child is depicted in a unique setting of a Ferris wheel, with the backdrop of Sydney, descending along the wheel's path. The lighting condition appears to be natural, ambient outdoor light with a preference for cool tones, perhaps indicative of clear blue skies or early twilight hours."
IMG_1580_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_1580_prores_scene_001_hap.mov,3.11,20.0,720x960,5.135,0.0,moderate,warm,"beard, camera, glasses, human, indoor, smiling","central_composition, soft_lighting, warm_lighting","friendly, welcoming","fabric_clothing, reflective_glasses","#fbf8ef, #42342d, #ba9275",a man with glasses and glasses smiles in front of the camera | a bearded man with glasses and glasses,"In the scene, a bearded man with glasses is positioned centrally, facing the camera with a smile. His glasses reflect a subtle light. The man's gentle movements convey a friendly demeanor. The overall color palette of the scene exudes a warm tone, suggestive of a comfortable indoor setting. The lighting is soft, casting a diffuse glow that harmonizes with the man's welcoming expression."
IMG_2018_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_2018_prores_scene_001_hap.mov,8.74,29.97002997002997,1280x720,26.154,11.112,active,warm,"beach, beer, human, relaxation, sand, sun, warm_lighting","horizontal_layout, natural_light, open_composition, soft_shadows, warm_lighting","contentment, leisure, serenity","fabric_clothes, flesh, glass_bottles, sand_texture","#bad4e9, #312424, #9e877d",a man and woman laying on the beach with beer in their hands | a man and woman laying on the sand,"A man and a woman are sprawled comfortably on the beach, each holding a beer, basking under the warm glow of the sun. The sand contours to their relaxed bodies, while the gentle sway of their hands holding the beers implies a languid motion. The seashore ambiance infuses the scene with a laid-back rhythm. The sun's rays enhance the scene's warm tones, casting soft shadows and accentuating the serene mood."
Skateboarding Michigan Dad Friends Frank_prores_scene_043,/Volumes/CORSAIR/SCENES/Skateboarding Michigan Dad Friends Frank_prores_scene_043_hap.mov,4.8,29.97002997002997,704x480,59.109,0.0,dynamic,warm,"1980s, electronics_store, empty, grocery_store, london, supermarket","aisle, camera_pan, human, warm_lighting",abandonment,"absence, electronics, food_products, shelves","#bbb5a0, #362c22, #857557","a man walks down the aisle of an electronics store | a camera pans down the aisles of an empty grocery store | an image of a supermarket in london, england, in the early 1980s | a man is standing in front of an empty store | a woman is walking down the aisle of an empty supermarket | a woman is standing in the middle of the aisle of an empty grocery store","Sparse lighting casts a warm glow over individuals as they wander in empty aisles of electronics and grocery stores, conveying a sense of stillness and abandonment."
Jazz Band 2000_prores_scene_020,/Volumes/CORSAIR/SCENES/Jazz Band 2000_prores_scene_020_hap.mov,8.27,29.97002997002997,704x480,27.462,1.157,active,warm,"event, group, instruments, stage","background, foreground, spatial_arrangement, warm_lighting","energetic, warm_lighting","fabric, light, metal, wood","#24201a, #cebeae, #755c4b",a group of people playing instruments on stage in front of an audience,"A stage bathed in warm, golden light where multiple figures energetically play various instruments. The audience in the dim foreground receives the performance."
Arthur Russell â Soon-To-Be Innocent Fun (1985)_prores_scene_008,/Volumes/CORSAIR/SCENES/Arthur Russell â Soon-To-Be Innocent Fun (1985)_prores_scene_008_hap.mov,4.67,23.976023976023978,480x268,80.661,0.0,dynamic,warm,"animal, car, close_up, hand, human, warm_lighting, window","close_up, dynamic, focus, lighting","contemplative, intimate, reaching_out","fur, glass, skin","#767062, #eae9ea, #20211d",a close-up of someone's hand reaching out of the window | a woman's hand is reaching out of the window | a man is looking at the window of his car | a close-up of an animal's face | a woman's genitals are shown in the foreground | a close-up of the person's face,"A human hand reaching out of the left side of a car window captures the focus, while a man's face is visible in the background on the right, looking towards the window. Kinetic energy imbues the scene as the hand's fingers seem to dance in the breeze. The lighting is suffused with a golden hue, imparting a warm affective quality. Additionally, another shot offers a close-up on an animal's visage, presenting a still and intimate moment. Overall, no explicit or inappropriate imagery is involved, and the scene elicits a sense of reaching out, contemplation, and proximity to nature."
Piano Day 1998_prores_scene_009,/Volumes/CORSAIR/SCENES/Piano Day 1998_prores_scene_009_hap.mov,9.39,29.97002997002997,704x480,63.198,477.728,dynamic,warm,"car_window, couple, human, open_door, open_doorway, perceptual_motion","exterior, frontal, interior, warm_lighting","anticipation, curiosity","car, door, window","#ecece9, #1e2018, #8a847b",a man and woman standing in front of an open door | a man is looking out of the window of his car | a person is standing in front of an open doorway,"A couple stands by an ajar door, man peering from car window, individual faces an open doorway, all exude motion, bathed in warm light."
IMG_4132_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_4132_prores_scene_001_hap.mov,49.4,30.0,720x1280,9.351,22.555,moderate,warm,"bowling, child, grandson, human, indoor, motion, recreation, relationship, sport","bright_lighting, colorful, lively_motion, moderate_dynamism, warm_lighting","activity, bonding, enjoyment, warm_lighting","artificial_light, bowling_alley_equipment, bowling_ball, bowling_pins, bowling_shoes","#302d2b, #aab1b7, #9e8b71",a woman is bowling down the lanes | a woman is playing bowling with her grandson | a bowling alley in the background,"A woman is energetically rolling a bowling ball down a lane at a bowling alley, with a young boy, presumably her grandson, nearby. They are surrounded by the vivid colors and characteristic decor of a bowling alley with lanes, pins, and seating areas in the background. The lighting is artificially bright, typical of indoor recreational spaces, casting a warm and inviting glow across the scene. The motion of the ball and the players' movements are the primary animations, demonstrating moderate dynamism."
IMG_0320.TRIM_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_0320.TRIM_prores_scene_001_hap.mov,6.18,25.1,1920x1080,21.321,61.842,active,warm,"dj, entertainment, event, stage","bright_beams, central_focus, spotlights, warm_lighting","dynamic, energetic, inviting, vibrant","electronics, light, sound_equipment, stage_materials","#807db4, #40121c, #b8252e",a stage with lights and spotlights in the background | a dj set up in the middle of the stage,"A vibrant stage bathed in warm lighting with multiple spotlights directed towards a central DJ set up. Bright beams cut through the space, highlighting the motion of the DJ actively engaging with the equipment. The energy is dynamic and inviting, with a palpable buzz suggesting a live performance or event."
20190921_210936_prores_scene_001,/Volumes/CORSAIR/SCENES/20190921_210936_prores_scene_001_hap.mov,9.5,30.0,1280x720,3.678,0.146,still,cool,"gathering, group, light, low_light, water_fountain","frontal, illumination, nighttime, static","calm, cool, serene","light, water","#030203, #2b1961, #100b20",a group of people standing in front of an illuminated water fountain | a group of people are standing in front of an object in the dark | a group of people standing in front of an image,"A group of individuals are gathered, closely assembled in front of a dazzling water feature, which is elegantly lit. The environment is predominantly dark except for the light emanating from the fountain. The scene is tranquil, as no significant movement is observed among the people or the surroundings, and the cool lighting casts a serene atmosphere."
2014-10-18 17.07.33_prores_scene_001,/Volumes/CORSAIR/SCENES/2014-10-18 17.07.33_prores_scene_001_hap.mov,0.9,30.0,720x1280,10.074,0.0,moderate,warm,"beach, couple, group, oregon, rain, sea, walking","motion, open_space, soft_lighting, sunset","calm, gentle, leisure, warm_lighting","jackets, raindrops, sand, water","#96938a, #f3f7f9, #574f45",two people walking on a beach in oregon | two people walking on a beach in the rain | a group of people walking on the beach,"A couple clad in light jackets is strolling moderately along a pristine Oregon beach, with soft waves lapping at the shore beside them. Despite the rain that drizzles down, casting a silvery sheen over the environment, the warm tones of the sunset infuse the scene with a luminous amber glow. Nearby, a larger group of individuals is walking at a similar pace, their relaxed posture indicating leisure. The beach is open and expansive, allowing the groups plenty of space as they move parallel to the water's edge."
Skateboarding Michigan Dad Friends Frank_prores_scene_034,/Volumes/CORSAIR/SCENES/Skateboarding Michigan Dad Friends Frank_prores_scene_034_hap.mov,5.88,29.97002997002997,704x480,35.073,23.445,dynamic,cool,"group, human, sidewalk, skateboard, street","dynamic, urban","cool, relaxed","concrete, natural_light","#6d7171, #3d423e, #9ba3a9",a man skateboards down the sidewalk | a skateboarder rides his bike down the street | a street scene with people riding skateboards,"A man glides on a skateboard along a sidewalk, flanked by others riding skateboards on the street amidst a flowing street scene under soft daylight."
IMG_6511_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_6511_prores_scene_001_hap.mov,5.03,30.0,1920x1080,3.892,15.144,still,warm,"event, group, image, light, projection, room, stage","dark_room, focused_light, illuminated_stage, standing, visual","attention, drama, intimacy","light_beam, room, stage","#57514a, #0f0d0b, #ddd6ce",three men standing in a dark room with lights shining on them | a group of men standing in front of an illuminated stage | a group of people standing in front of an image,"In a dimly-lit room, three men stand still as focused beams of light shine down on them, creating an intimate and slightly dramatic atmosphere. Nearby, another group of men is positioned before a brightly-lit stage, suggesting a possible event or performance context, while a separate group of people gathers in front of a visual display, possibly an image or projection, that claims their attention."
GOPR0253_prores_scene_001,/Volumes/CORSAIR/SCENES/GOPR0253_prores_scene_001_hap.mov,8.01,29.97002997002997,3840x2160,7.784,8.326,moderate,warm,"doorway, group, illumination, motion, projection, screen, wall","diffuse_light, luminous, silhouette, soft_lighting, warm_tones","anticipation, content, cozy, engagement, inviting","light, soft_lighting, textile","#0a0509, #421f3a, #ae6d4e",a group of people standing in front of an illuminated projection screen | a group of people standing in front of an open doorway | a group of people standing in front of an illuminated wall,"A collective of individuals is congregated in front of a luminous backdrop that casts a warm, inviting glow over the scene. Their silhouettes against the bright source suggest engagement or anticipation. Light diffuses softly across the group, enhancing features and clothing with gentle, warm tonalities. The motion is moderate, with individuals shifting on their feet, gesturing lightly, or turning their heads to communicate. The wall, screen, or doorway irradiates a cozy ambiance, enveloping the figures in a subdued, content atmosphere."
Haunted Smoke Full 2004 Kitchen Distribution_prores_scene_011,/Volumes/CORSAIR/SCENES/Haunted Smoke Full 2004 Kitchen Distribution_prores_scene_011_hap.mov,15.85,29.97002997002997,640x480,4.147,3.732,still,neutral,"group, instruments, low_light, performer, silhouette","indistinct_shapes, low_visibility, static","calm, neutral","absence_of_light, silhouette","#141314, #4d504b, #d7ddd2",a group of people playing instruments in the dark,"A silhouette of a group of musicians holds a still posture while playing instruments amidst darkness, with no discernible features or movements, conveying a sense of calm."
IMG_7232_prores_scene_001_1,/Volumes/CORSAIR/SCENES/IMG_7232_prores_scene_001_1_hap.mov,29.57,30.0,720x1280,14.562,12.422,moderate,neutral,"camera, group, illuminated, individual","frontal, standing",neutral,soft_lighting,"#343436, #b2b1ae, #6d6e6b",a group of people standing in front of the camera | a group of people are standing in front of an illuminated background | a person standing in front of the camera,"Multiple individuals are gathered in front of a camera, posed against a backlight. A sole figure stands directly facing the camera."
deerhoof and more 131_prores_scene_001,/Volumes/CORSAIR/SCENES/deerhoof and more 131_prores_scene_001_hap.mov,7.2,15.0,160x120,23.882,130.691,active,warm,"bands, drums, event, instruments, music, performer, stage","active_motion, background, foreground, group, warm_lighting","dynamic, energetic, vibrant","drum_kit, stage_lights","#571a50, #170508, #aa4ba4",a group of people playing instruments on stage | a man playing drums on stage in front of two other men,"A vivacious stage scene with a man at the forefront energetically playing drums is center stage, illuminated by warm, possibly colorful, lighting that enhances the lively ambiance. Behind him, two other men are engaged, possibly playing guitars or other instruments. The space is filled with dynamic motion, primarily emanating from the drummer's active engagement with his drum kit, the potential strumming or movement of the other band members, and the likely swaying or subtle movement of the audience in response to the music."
2014-10-04 00.43.01_prores_scene_001,/Volumes/CORSAIR/SCENES/2014-10-04 00.43.01_prores_scene_001_hap.mov,2.4,120.0,720x1280,1.523,0.0,still,warm,"dark_room, electronic_device, human, monochrome, phone, silhouette","low_light, shadowy_figure, soft_lighting, warm_lighting","intimate, mysterious, quiet, solitude","electronic_glow, low_visibility, shadows, silhouette","#000000, #0b0601, #040200",a person in the dark | a person is standing in front of an electronic device | a phone in the dark | a person is standing in front of an image | a black and white image of an object in the dark,"A silhouette of an individual stands motionless in a dimly lit room, their figure barely discernible in the low light. The ambiance is dominated by a subdued glow emanating from an electronic device, likely a phone, which the person appears to be facing. The room is shrouded in darkness, and the image presented on the device is black and white, depicting an indistinct object. The warmth of the light suggests a cozy, if not mysterious, atmosphere."
MVI_0546_prores_scene_003,/Volumes/CORSAIR/SCENES/MVI_0546_prores_scene_003_hap.mov,11.34,29.97002997002997,1280x720,32.777,182.67,dynamic,neutral,"camera, forest, giraffe, grass, human, image, smiling, standing, trees","backdrop, close_up, dense, foliage, grassland, projected, sunlit","neutral, pleased","fabric, organic_material, technology","#53696f, #bdb8a4, #8e9083",a woman smiles in front of the camera | a forest with trees and grass | a woman is standing in front of an image | a giraffe standing in the grass,"Close-up of a smiling woman facing the camera, backdrop of dense forest with rich foliage, another woman stands before a projected image, a giraffe grazes in sunlit grassland."
Amy's Surprise Birthday_prores_scene_004,/Volumes/CORSAIR/SCENES/Amy's Surprise Birthday_prores_scene_004_hap.mov,6.31,29.97002997002997,704x480,33.27,0.004,dynamic,warm,"afternoon, breeze, girl, house, joy, morning, smiling, sun, youthful","figure, frontal, natural_illumination, residential_structure, warm_lighting","contentment, happiness, serenity, welcoming","building_materials, clothing, hair, soft_lighting","#685655, #0f0f0f, #d4bac0",a young girl smiling in front of her house,"A youthful girl stands grinning in front of her residence, her expression radiating joy. The surrounding environment is bathed in the golden hues of a setting or rising sun, hinting at a peaceful early morning or a tranquil late afternoon. The house serves as a backdrop to the scene, while the girl's hair and clothing suggest a gentle breeze, adding a sense of liveliness to the composition."
2014-06-02 19.07.17_prores_scene_001,/Volumes/CORSAIR/SCENES/2014-06-02 19.07.17_prores_scene_001_hap.mov,27.0,29.97002997002997,1080x1920,15.656,13.448,active,warm,"black_dog, dog, eating, ice_cream","eating, gnawing, licking, motion","contentment, joy, pleasure","fur, ice_cream, soft_lighting, warm_lighting","#42403c, #8c8276, #e1d9c9",a black dog eating ice cream | a black and white dog is eating something,"In the scene, a black dog with glossy fur is enthusiastically licking a scoop of melting ice cream held in a small bowl. Beside the black dog, a black and white dog, displaying patches of contrasting fur, is actively gnawing on an indistinct food item. The motion in the scene is energetic and focused, with tongues and jaws moving in rhythm with the dogs' eating activities. The overall emotional tone is one of joy and pleasure, as the dogs seem to be enjoying their treats. The scene is bathed in a warm, golden glow, suggesting late afternoon sun providing ambient light that enhances the feel of warmth and contentment."
60617913749__2D243A05-5FCE-4110-B960-1F903975A311_prores_scene_001,/Volumes/CORSAIR/SCENES/60617913749__2D243A05-5FCE-4110-B960-1F903975A311_prores_scene_001_hap.mov,1.72,16.33,872x654,4.949,0.0,still,warm,"chess_board, chess_game, tabletop, turntable, wood","centered_composition, indoor_light, still_life, symmetrical, wooden_texture","contemplative, quiet, serene, static, warm_lighting","chess_pieces, turntable, wood","#a69984, #221206, #68635e",a turntable with chess board on top of it | chess game on a wooden tabletop,"A chess board is centered on a rotating turntable situated on a wooden tabletop, signifying a game in potential motion yet currently static. No pieces appear to be in motion, suggesting a paused moment in play. The scene exudes a warmth indicative of soft, muted lighting, likely emanating from an indoor source that casts a gentle glow on the wooden surfaces, enhancing their natural tones."
Haunted Smoke Full 2004 Kitchen Distribution_prores_scene_007,/Volumes/CORSAIR/SCENES/Haunted Smoke Full 2004 Kitchen Distribution_prores_scene_007_hap.mov,54.19,29.97002997002997,640x480,14.006,55.603,moderate,neutral,"drummers, event, group, music, performer, stage","neutral_colors, soft_spotlights, subdued_lighting, visible_rhythm","dynamic, energetic, focused","drum, lighting_equipment, stage_materials","#141314, #9b9b9b, #5b615a",a group of people playing drums on stage in the dark | a band performs in front of an audience | a band playing on stage in the dark,"A live performance featuring a group of drummers on a stage with subdued lighting. The performers, illuminated by soft spotlights, are engaged in playing their drums with a visible dynamic rhythm. The audience is present but not the focus, as the stage and the band command the primary attention. The general ambiance is one of enlivened but controlled activity, complemented by the neutral color palette of the event."
2014-04-24 21.08.54_prores_scene_001,/Volumes/CORSAIR/SCENES/2014-04-24 21.08.54_prores_scene_001_hap.mov,32.7,29.97002997002997,1920x1080,10.396,2.679,moderate,cool,"event, group, instruments, performer, stage","cool_lighting, motion, stage_lighting","communal, engaged, entertainment, joyful","fabric_of_clothing, metal_of_supports, plastic_of_accessories, wood_of_instruments","#0a0615, #9767ae, #321d4b",a group of people playing instruments on stage in front of an audience,"A group of musicians, variously engaged with their instruments, graces a stage. The setting conveys a cool color mood through a predominance of blues and purples washing over both players and audience members. Instrumentalists exhibit a moderate level of motion, articulating rhythms and melodies indicative of a live performance. The spatial arrangement places the performers central and somewhat elevated compared to the crowd, with stage lighting accentuating the communal exchange between the two. Luminescence is soft but sufficiently bright, ensuring visibility and enhancing the cool ambience of the scene."
FullSizeRender_7_prores_scene_004,/Volumes/CORSAIR/SCENES/FullSizeRender_7_prores_scene_004_hap.mov,4.97,30.0,1280x720,40.47,0.0,dynamic,warm,"baseball_field, baseball_players, fans, group, pitcher","daytime, group, outdoor, sports","energetic, focused, lively","grass, leather, natural_light, uniforms","#3b3935, #8b935f, #cdc4ac",a group of baseball players standing on the field | a baseball player is in the middle of the crowd as he makes his pitch | a baseball player is standing on the field in front of the crowd | a baseball field with fans in the background,"On a sunlit baseball field, a cluster of players in uniforms is scattered across the diamond. In the heart of the action, a focused pitcher stands in the center, winding up to deliver a dynamic throw. Another player waits attentively nearby, while the background softly blurs with the presence of fans filling the stands, adding a sense of anticipation and energy to the scene."
GOPR0515_prores_scene_001,/Volumes/CORSAIR/SCENES/GOPR0515_prores_scene_001_hap.mov,35.5,239.76,1280x720,25.484,305.977,active,warm,"child, girl, human, inflatable, outdoor, play, playground, sand, slide, water","daytime, inflatable_structure, motion, outdoor_lighting, recreation, warm_lighting","curiosity, joy, playfulness, relaxation","metal, plastic, rubber, sand, water","#584b31, #e2ebe7, #929686",a little girl slides down the slide at the playground | a little girl crawling up the slide in the playground - stock video footage | a man is standing in front of an inflatable giraffe | a girl is playing in the playground with sand and water | a man is standing in front of an inflatable slide,"A small girl delightfully slides down a smooth, sloping playground slide, while another attempts to crawl up the same slide, challenging the typical use with playful defiance. Nearby, a man stands idle before an inflatable giraffe, an amusing if unexpected pairing. The scene transitions to depict another girl, absorbed in play with sand and water, scooping and pouring in the sandbox of the playground. A second man presents himself in front of an expansive inflatable slide, seemingly overseeing the area. The scene is active, with each individual engaged in their own form of movement. The warm color mood permeates the environment, suggested by the glow of sunlight infusing the space with a bright, cheerful ambiance."
Halloween 1998_prores_scene_010,/Volumes/CORSAIR/SCENES/Halloween 1998_prores_scene_010_hap.mov,5.14,29.97002997002997,704x480,25.607,262.959,active,warm,"costume, floor, girl, halloween, human, pumpkin, sitting","color, light, motion, shape, texture","cheerful, cozy, joyful, playful, warm_lighting","fabric, textile","#22160e, #d7795b, #71412d",a girl dressed up in an orange pumpkin costume | a woman is sitting on the floor,"A young girl is energetically twirling in her vibrant orange pumpkin costume, the round shape and playful design suggesting a joyful Halloween theme. The woman is seated on the floor nearby, her posture relaxed and possibly indicative of rest or observation. The emotional tone is cheerful, supported by the enthusiasm of the child's costume play. The scene is bathed in warm, soft lighting that casts a cozy glow, enhancing the warmth of the colors and the overall mood."
IMG_8912_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_8912_prores_scene_001_hap.mov,36.2,59.94,1280x720,49.947,278.287,dynamic,cool,"child, grass, human, natural_light, orange_hair, playing, pool, sunglasses","cool_lighting, dappled_lighting, motion, outdoor","joyful, relaxed, serene","grass, leaves, swimsuit, water","#1c2314, #8a8f79, #d4e0e3",the sun shines through the leaves of a tree | a child is playing in the water of an outdoor pool | a woman with orange hair and sunglasses is standing in the grass | a swimming pool in the middle of the yard | a woman in blue swimsuit and white bikini,"Sunlight filters through tree leaves, casting dappled shadows. A child frolics in a pool's water while a woman with orange hair wears sunglasses, standing on grass by the poolside, marked by a cool color mood."
2014-07-26 23.21.33_prores_scene_002,/Volumes/CORSAIR/SCENES/2014-07-26 23.21.33_prores_scene_002_hap.mov,23.42,29.97002997002997,1920x1080,5.554,0.501,moderate,warm,"animal, blanket, cat, dog, floor, furniture, human, kissing, lap, monochrome, sleeping","composition, contrast, depth_of_field, framing, static, texture","affection, bonding, comfort, contentment, trust, warm_lighting","fabric, fur, hair, skin","#010000, #2c1c07, #180c00",a black cat lying on top of an orange blanket | a man laying on his side in bed | a man kissing his dog | a black and white image of an animal | a man is sleeping in bed with his dog | a man is laying on the floor with his dog on his lap,"A black cat is comfortably nestled on an orange blanket, exhibiting an air of contentment. Nearby, a man is lying on his side in bed, possibly asleep or at rest. In another snapshot of companionship, a man is affectionately kissing his dog, sharing a moment of affection. The scene shifts to a black and white image, possibly vintage, of an unspecified animal. Another tender moment is captured where a man is sleeping in bed, his dog close by, signifying trust and comfort. Lastly, a man lays on the floor, relaxing, with his dog positioned on his lap, reinforcing the bond between them."
GOPR0214_prores_scene_003,/Volumes/CORSAIR/SCENES/GOPR0214_prores_scene_003_hap.mov,17.33,59.94,1920x1080,39.168,32.457,dynamic,warm,"friends, glasses, hawaiian_shirts, human, image, open_doorway, patio, sunglasses","dynamic, open, sitting, standing, sunlit, vibrant, warm_lighting","assertive, confident, focused, inviting, social","clothing, doorway, fabric, natural_light","#322423, #f2eded, #886b60",a man is standing in front of his friends | a group of people sitting on the patio with hawaiian shirts | a man wearing glasses and sunglasses in front of an open doorway | a man is standing in front of an image | a group of people standing in front of an image,"A man is standing assertively before his seated friends on a sunlit patio, all dressed in vibrant Hawaiian shirts. Nearby, another bespectacled man wearing both glasses and sunglasses stands confidently in front of an open doorway, and elsewhere, individuals are positioned in front of an image that commands their focus. The scene is charged with the dynamic movement of social interaction, draped in a warm color tone from the inviting sunlight."
Jazz Band 2000_prores_scene_041,/Volumes/CORSAIR/SCENES/Jazz Band 2000_prores_scene_041_hap.mov,124.26,29.97002997002997,704x480,8.199,4.094,moderate,warm,"formal_attire, group, human, orchestra, piano, stage, tuxedo","event, gathering, presentation","appreciation, focus, sophistication","fabric, lighting, piano, stage, string_instruments, woodwind","#6e5649, #221e19, #d3c6b7",a group of people standing on stage in front of an orchestra | a group of men and women dressed in formal attire standing in front of an orchestra | a man in tuxedo standing in front of the piano | a group of people standing in front of an image | a man in tuxedo standing on stage in front of an audience,"A group of elegantly dressed individuals stand on a lit stage with an orchestra behind them, with one man in a tuxedo before a piano; another in similar attire faces an attentive audience."
Cession_scene_003,/Volumes/CORSAIR/SCENES/Cession_scene_003_hap.mov,5.91,29.97002997002997,704x480,26.858,45.495,active,warm,"ensemble, event, group, instruments, performer, stage","active, group_dynamics, spatial_layout, warm_lighting","energy, engaged, intensity, lively, passion","bass_guitar, drums, guitar, percussion, saxophone, vocals","#262125, #f4cfd3, #926360","a group of people playing instruments on stage in front of an audience | saxophone, guitar, bass, drums, percussion, vocals and guitar","A lively music ensemble performs on a stage bathed in warm, ambient lighting. The saxophonist, engaged in a dynamic solo, stands slightly apart while the rest of the musicians are focused intently on their instruments. The guitarist and bassist are immersed in complex harmonies, fingers deftly navigating the fretboards. The drummer and percussionist are in rhythmic sync, providing an energetic backbone to the music. Center stage, the vocalist passionately delivers the lyrics, occasionally strumming a rhythm guitar. The audience is enveloped in the performance, swaying to the rhythm and the energetic atmosphere."
Trouble Shooters at Sweet Home_prores_scene_016,/Volumes/CORSAIR/SCENES/Trouble Shooters at Sweet Home_prores_scene_016_hap.mov,43.0,29.97002997002997,704x480,36.521,144.792,dynamic,cool,"event, formal_attire, group, instruments, singing, suits","audience_interaction, dynamic, groups, individual, performers","engaging, enthusiastic, professional","drums, guitars, microphones, stage, suits, tuxedos","#212627, #6b6d64, #ddded0",two men in suits playing guitars and drums | a group of men in suits and ties singing and playing instruments | a man singing in front of an audience | a group of men in suits and tuxedos | a group of men and women dressed in suits and ties,"Men in suits and ties are dynamically engaged in playing musical instruments and singing, with some positioned on drums and guitars, others solely vocalizing before audiences, and a mixed group in formal attire performing together."
