movement,time_start,video_id,path,layer,duration,loop,uuid,semantic_tags,mood_tag,motion_tag,motion_variance,dominant_colors,emotional_tags,formal_tags,material_tags,ai_description
orientation,82.0,00_0047_2013-12-28_014512_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0047_2013-12-28_014512_prores_scene_001_hap.mov,2,8.0,False,5c7d35bc-aadc-47df-a7db-aff3ba8020c1,"['bird', 'branches', 'flying', 'motion', 'perched', 'trees']",cool,dynamic,46.618,"['#879598', '#2f312b', '#5c6462']","['serenity', 'solitude', 'tranquility']","['bare_branches', 'cool_lighting', 'diffuse_lighting', 'silhouette']","['feathers', 'twigs', 'wood']","A solitary bird grips a slender twig among the interlacing branches of leafless trees. As the bird launches into the open air, its swift movement creates a dynamic contrast against the static, stark branches. The cool mood is amplified by a color palette of grays and blues, suggesting a wintry or overcast day. The light appears diffuse, lacking strong shadows, and contributes to the overall coolness of the setting."
orientation,90.0,IMG_4309_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_4309_prores_scene_001_hap.mov,0,0.5,False,e32a6018-8a20-46db-ba9c-7a9ba5a30138,"['log', 'natural_habitat', 'natural_light', 'turtles', 'water_edge']",warm,active,33.793,"['#75756a', '#29251d', '#d0bfa5']","['contentment', 'tranquility', 'warm_lighting']","['golden_light', 'resting', 'serene', 'subtle_motion', 'texture']","['turtle_shell', 'water', 'wood']","A serene gathering of turtles is perched contentedly on the edge of a gentle waterbody, with several turtles also resting on a partially submerged log that extends into the water. The turtles are mostly stationary, though there might be subtle movements as they adjust their positions or a head slowly turns to survey the surroundings. The overall motion is tranquil and deliberate. The scene is bathed in a warm, inviting light, likely from a sun hanging low in the sky, casting a golden hue over the water and the creatures, enhancing the textures of their shells and the ripples on the water’s surface."
orientation,90.5,GOPR0246_prores_scene_003,/Volumes/CORSAIR/SCENES/GOPR0246_prores_scene_003_hap.mov,0,0.5,False,07406a8a-a0f9-4ff8-ae35-bdcfde2581d8,"['ambient_sound', 'cool_lighting', 'low_light', 'shadows', 'texture', 'water_droplets']",cool,still,0.329,"['#050209', '#080b3d', '#0d2687']","['cool', 'eerie', 'static', 'tense']","['color_accent', 'low_key_lighting', 'minimalist_composition', 'soft_lighting', 'static']","['cool_lighting', 'shadows', 'water']","The scene depicts an unlit chamber illuminated by an eerie blue glow emanating from an unspecified source in the background. Water droplets can be heard rhythmically splashing, producing a steady, ambient noise that resonates within the confines of the room. The shadows dominate the space, with the blue lighting casting subtle contours on surfaces, hinting at the texture of the walls and any objects present. The overall lack of movement creates a static, yet tense atmosphere."
orientation,91.0,IMG_8570_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_8570_prores_scene_001_hap.mov,0,0.5,False,74b03667-bfba-40ec-a54e-7984cbf15f75,"['artist', 'dark', 'event', 'group', 'image', 'silhouette']",cool,still,0.0,"['#010202', '#021148', '#010816']","['anticipation', 'engagement', 'mystery']","['cool_lighting', 'dim_lighting', 'low_visibility']",['shadows'],"Silhouetted figures gather in dim light, focused on an artist's dimly lit performance, with a faint image behind them creating a backdrop."
orientation,91.5,IMG_3482_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_3482_prores_scene_001_hap.mov,0,0.5,False,94890b71-9d30-4e99-b136-604e033e689d,"['dance', 'group', 'laser_tag', 'low_light', 'movement', 'neon']",cool,active,12.037,"['#140e28', '#696ad2', '#3f364c']","['collective_joy', 'energetic', 'engaged', 'immersive']","['dynamic', 'fluid_motion', 'kinetic', 'neon_streaks', 'silhouettes']","['fabric_of_clothes', 'light', 'shadow']","A dimly lit environment pulsates with the kinetic energy of silhouetted figures swaying and gyrating to an unseen rhythm, immersed in the intermittent sweep of neon streaks from overhead laser beams. Their movements are fluid and continuous, a collective dance that turns the space into a dynamic tableau of motion. The scene is flush with cool hues, perhaps blues, purples, or greens, characteristic of glow-in-the-dark settings and laser lighting. An occasional strobe or laser spill may provide brief glimpses of the people, revealing their concentration or abandon in the moment."
orientation,92.0,00_0003_2013-12-27_215258_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0003_2013-12-27_215258_prores_scene_001_hap.mov,0,0.5,False,efd57f10-ad85-40b2-8c73-5828d756735f,"['cooking', 'food_preparation', 'fruits', 'human', 'kitchen', 'plate', 'slicing', 'vegetables', 'warm_lighting']",warm,active,87.496,"['#cbc6c0', '#624e3e', '#1f130d']","['comfort', 'focus', 'homeliness']","['composition', 'dominant_colors', 'motion', 'warm_lighting']","['bread', 'cutting_board', 'knife', 'onion']","In the well-lit scene, a woman stands at a kitchen counter attending to a cutting board where she actively slices through an onion with a knife, her hands moving rhythmically. Meanwhile, a plate rests nearby, neatly arranged with vibrant vegetables and cuts of fruit, offering a warm palette dominated by the earthy tones of the produce. Adjacent to this, another plate holds an assortment of freshly sliced vegetables alongside pieces of bread. The atmosphere is one of focused culinary preparation, illuminated by a soft, warm light that suggests a comforting environment."
orientation,92.5,Piano Day 1998_prores_scene_012,/Volumes/CORSAIR/SCENES/Piano Day 1998_prores_scene_012_hap.mov,0,0.5,False,2e4fee30-8207-4ad5-ac79-ddec49658015,"['gathering', 'group', 'image', 'open_door', 'orange_cart']",warm,dynamic,525.922,"['#1e1712', '#6f5c52', '#c6c0c4']","['curiosity', 'engagement', 'warm_lighting']","['front', 'group', 'standing', 'warm_lighting']","['fabric', 'paper', 'wood']","A crowd gathers around a vivid orange cart, another stands by an open doorway, a third group in front of an image, imbued with warmth and activity."
orientation,93.0,D7D37E28-D601-4E97-AF97-451F92177548_prores_scene_001,/Volumes/CORSAIR/SCENES/D7D37E28-D601-4E97-AF97-451F92177548_prores_scene_001_hap.mov,0,0.5,False,010ac6a1-786f-441b-847e-fa12803d2621,"['bride', 'dance', 'groom', 'reception', 'tuxedo', 'umbrella', 'wedding']",neutral,dynamic,0.0,"['#8a857a', '#2a2d2a', '#ebebec']","['celebratory', 'joyful', 'playful', 'romantic']","['indoor_lighting', 'motion', 'neutral_colors']","['fabric_umbrella', 'formal_attire']","A bride and groom are enjoying a dance on the reception dance floor, using an umbrella as a prop, creating a playful and romantic atmosphere. A separate man is also dancing with both the bride and groom in a joyful manner, embracing the festive moment. Elsewhere, a man and a woman, both dressed in formal tuxedos, perform a dance near an umbrella, suggesting an inclusive and diverse celebration. The scene is dynamic with the motion of dancing; the color mood is neutral, avoiding any particularly vivid or dull color schemes, and the lighting suggests an indoor environment without strong or harsh contrasts, likely soft and ambient to complement the festive occasion."
orientation,93.5,001321_prores_scene_001,/Volumes/CORSAIR/SCENES/001321_prores_scene_001_hap.mov,0,0.5,False,51e41c99-cd5a-40ba-b244-ad0805fe7a3c,"['flying', 'grassy_field', 'helicopter', 'hovering', 'motion', 'sky']",cool,moderate,6.544,"['#e9f7fd', '#696f34', '#101508']","['serenity', 'tranquility', 'vigilance']","['horizon_line', 'lateral_movement', 'mid-air', 'rotation', 'silhouette']","['metallic_surface', 'organic_textures']","A sleek helicopter hovers with moderate stability above a lush grassy field, its rotating blades cutting through the cool, crisp air. Above, the same helicopter transitions into forward flight against a backdrop of a serene sky, suggesting smooth but noticeable movement. The overall ambiance is punctured by a sense of vigilance while remaining tranquil, under a diffused, perhaps overcast light that casts soft shadows and mutes the colors of the landscape."
orientation,94.0,Birthday 2003 v2_prores_scene_002,/Volumes/CORSAIR/SCENES/Birthday 2003 v2_prores_scene_002_hap.mov,0,0.5,False,8eebf1c3-6403-4748-abed-9cdaf018ae4f,"['balloons', 'empty_room', 'human', 'natural_light', 'open_door', 'warm_lighting', 'window']",warm,dynamic,72.669,"['#d3b56a', '#211b0d', '#886e38']","['possibility', 'tranquility', 'warm_lighting', 'whimsy']","['color', 'composition', 'light', 'objects', 'space']","['air', 'glass', 'latex_balloons', 'light_rays']","A man stands amidst a warmly lit scene, the golden rays of light spilling across the floor. He is positioned in front of a large window with sunbeams permeating the glass, casting a soft haze around him. To his side, an open door provides an invitation to an adjoining space, hinting at transition and openness. In his hands, he gently holds several balloons, their buoyancy suggesting a sense of whimsy and celebration. He occupies a sparse room void of furniture or other decor, offering a clean, uncluttered atmosphere."
orientation,94.5,00_0063_2013-12-28_032433_prores_scene_002,/Volumes/CORSAIR/SCENES/00_0063_2013-12-28_032433_prores_scene_002_hap.mov,0,0.5,False,5db8a25e-4806-441d-9f04-c52b28612d00,"['airplane', 'contrast', 'dynamic', 'foreground', 'light', 'monochrome', 'reflections', 'shadows', 'sun_rays', 'warm_lighting', 'window']",warm,dynamic,229.843,"['#2f3125', '#ece5cb', '#968f77']","['dynamic', 'serene', 'warm_lighting']","['close_up', 'lighting', 'monochrome']","['glass', 'metal_airplane', 'natural_light']","A serene, yet dynamic scene centered around a window that bathes the space in warm light. Reflections and shadows dance across the surfaces near the window, with the outside light creating a contrast. In the sky, an airplane is captured mid-flight in a stark black and white contrast, conveying a sense of motion. In the foreground, an object, indistinct in detail, draws the eye, while the sun's rays penetrate the expanse of the sky, radiating warmth."
orientation,95.0,00_0069_2013-12-28_213818_prores_scene_004,/Volumes/CORSAIR/SCENES/00_0069_2013-12-28_213818_prores_scene_004_hap.mov,0,0.5,False,6761bc0a-dfb9-4f34-a2c3-97f486d8d950,"['airplane', 'blinds', 'curtains', 'interior', 'monochrome', 'room', 'sky', 'window']",neutral,dynamic,115.68,"['#5c6661', '#d9e2e0', '#141714']","['neutrality', 'privacy', 'quietness', 'simplicity', 'timelessness']","['contrast', 'empty_space', 'minimalism', 'monochrome', 'silhouette']","['fabric', 'glass', 'metal']","An interior view of a room with a window dressed with blinds and curtains, leading to a feeling of privacy and enclosure. Outside the window, the silhouetted shape of an airplane cuts across a cloud-filled sky. The room lacks occupants, furniture, or distinct features, presenting a stark, minimalistic appearance. The dynamic perceptual motion comes from the airplane seemingly in mid-flight. The overall color mood is neutral, reflected in the grayscale palette, evoking a sense of timelessness and simplicity. The lighting suggests an overcast or diffuse light source, casting soft shadows and contributing to the image's quiet ambiance."
orientation,95.5,IMG_4231_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_4231_prores_scene_001_hap.mov,0,0.5,False,b0072a7f-c702-424e-8f1a-4a8b314eaea5,"['birthday', 'blowing', 'cake', 'candles', 'celebration', 'human']",warm,moderate,4.273,"['#22140d', '#473024', '#e1cdb5']","['intimacy', 'joy', 'warm_lighting']","['center', 'flicker', 'glow', 'motion', 'warm_lighting']","['flame', 'frosting', 'wax']","A man is positioned centrally before a birthday cake adorned with lit candles, the flickering flames providing a warm glow. The man is actively blowing out the candles, with the motion captured suggesting a gentle yet deliberate action, significantly affecting the stillness around him. The warm lighting enhances the celebratory atmosphere, emphasizing the intimate setting."
orientation,96.0,IMG_5832_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_5832_prores_scene_001_hap.mov,0,0.5,False,f572cd0b-8ea3-459a-90f6-0ab8b54dcdd5,"['child', 'floor', 'girl', 'indoor', 'kitchen', 'playing', 'toys']",warm,dynamic,20.411,"['#d9a076', '#46434e', '#997254']","['engagement', 'innocence', 'pleasure']","['dynamic_pose', 'sitting', 'warm_lighting']","['clothing', 'fabric_toys', 'flooring']","A girl is engaged with her toys on a kitchen floor, illuminated by soft, warm light with a focused expression on her face."
orientation,96.5,00_0054_2013-12-28_025437_prores_scene_002,/Volumes/CORSAIR/SCENES/00_0054_2013-12-28_025437_prores_scene_002_hap.mov,0,0.5,False,5f0ed6f0-6dec-4c6a-b820-eaa9649d11f2,"['animal', 'animal_face', 'black_dog', 'camera', 'close_up', 'dog', 'long_hair', 'standing']",warm,active,44.613,"['#100f0e', '#836c55', '#312a25']","['engagement', 'liveliness', 'warm_lighting']","['face_close-up', 'monochrome', 'texture', 'warm_lighting']","['fur', 'hair']","A close-up of a black dog's face with long hair, exuding liveliness. The dog is standing on the floor facing the camera, conveying an active demeanor. The composition is monochromatic with black and white hues, under a warm, subtle light that highlights the texture of the dog's fur."
orientation,97.0,GOPR0214_prores_scene_003,/Volumes/CORSAIR/SCENES/GOPR0214_prores_scene_003_hap.mov,0,0.5,False,26ad0f95-fb6f-4a90-81fb-e3fc5f977e6a,"['friends', 'glasses', 'hawaiian_shirts', 'human', 'image', 'open_doorway', 'patio', 'sunglasses']",warm,dynamic,32.457,"['#322423', '#f2eded', '#886b60']","['assertive', 'confident', 'focused', 'inviting', 'social']","['dynamic', 'open', 'sitting', 'standing', 'sunlit', 'vibrant', 'warm_lighting']","['clothing', 'doorway', 'fabric', 'natural_light']","A man is standing assertively before his seated friends on a sunlit patio, all dressed in vibrant Hawaiian shirts. Nearby, another bespectacled man wearing both glasses and sunglasses stands confidently in front of an open doorway, and elsewhere, individuals are positioned in front of an image that commands their focus. The scene is charged with the dynamic movement of social interaction, draped in a warm color tone from the inviting sunlight."
orientation,97.5,FullSizeRender_4_prores_scene_001,/Volumes/CORSAIR/SCENES/FullSizeRender_4_prores_scene_001_hap.mov,0,0.5,False,3df312dd-a4f5-424c-9a7b-bef7cf0b564c,"['bathroom', 'human', 'mirror', 'reflection', 'standing']",warm,active,2.797,"['#755f53', '#b29984', '#261a1c']","['contemplative', 'intimate', 'routine']","['interior', 'warm_lighting']","['fabric', 'glass', 'light']","A man is engaging with his reflection in the bathroom mirror, subtly shifting his weight, perhaps adjusting his hair or attire. The room is illuminated with warm light, casting a cozy glow on his face and surroundings. The man's movements are fluid, deliberate, and suggest a routine or contemplative activity."
orientation,98.0,Untitled4_prores_scene_001,/Volumes/CORSAIR/SCENES/Untitled4_prores_scene_001_hap.mov,0,0.5,False,3c6c9332-9d77-4d19-928e-022d099ca875,"['abstract_patterns', 'airplane_silhouette', 'monochrome', 'pixels', 'squares', 'telecommunications']",neutral,dynamic,30.476,"['#121412', '#cdd1cc', '#727772']",['neutral'],"['abstract', 'dynamic', 'fluctuating', 'geometric', 'monochrome', 'pattern']","['tv_screen', 'video_footage', 'visual_texture']","A grayscale geometric pattern fluctuates dynamically across the screen, interspersed with abstract shapes and a silhouette of an airplane."
orientation,98.5,00_0007_2013-12-27_220004_prores_scene_002,/Volumes/CORSAIR/SCENES/00_0007_2013-12-27_220004_prores_scene_002_hap.mov,0,0.5,False,da66777b-6611-4294-8fe4-28f0060d6f1e,"['cooking', 'electric_knife', 'handle', 'kitchen', 'lid', 'onion', 'pan', 'wok']",warm,active,2.025,"['#100c0a', '#c9cab6', '#685639']","['intensity', 'inviting', 'rhythm', 'warm_lighting']","['active_motion', 'background', 'domestic', 'foreground', 'warm_lighting']","['food_onion', 'plastic_electric_knife', 'stainless_steel']","In the cozy warmth of a domestic kitchen, an empty pan sits idle on the stove, while nearby, a culinary enthusiast employs an electric knife to expertly slice through layers of onion, creating a rhythm of methodical movement. Just off to the side, a wok, outfitted with a lid and handle, stands ready for use. At the forefront of this culinary ballet, a person's hand is prominently displayed, gripping an unidentifiable object which may assist in the cooking process. The atmosphere is aglow with the rich, warm lighting that bathes the entire scene, enhancing the active motion and infusing the space with an inviting yet intense ambiance."
orientation,99.0,2015-10-18 23.47.48_prores_scene_001,/Volumes/CORSAIR/SCENES/2015-10-18 23.47.48_prores_scene_001_hap.mov,0,0.5,False,708c56ca-431f-49bd-b365-6a962fa10746,"['blanket', 'furniture', 'interior', 'monochrome', 'photograph', 'sleeping', 'warm_lighting']",warm,still,0.151,"['#060200', '#180b03', '#0e0701']","['calm', 'relaxation', 'serenity', 'tranquility']","['horizontal_lines', 'interior', 'monochrome', 'static', 'textured_fabrics']","['fabric', 'paper', 'wood']","A cozy bedroom scene featuring a neatly made bed with a black and white striped blanket spread across it. Above the bed, there is a framed black and white picture showcasing an indistinct object. A figure is sleeping peacefully amidst the bedding, with gentle light casting a warm ambiance over the scene. The image captures the person in a restful state, lying on the bed without any discernible movement, suggesting a tranquil and serene atmosphere."
orientation,99.5,00_0001_2013-12-26_213025_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0001_2013-12-26_213025_prores_scene_001_hap.mov,0,0.5,False,a439239b-5507-4ab9-8caa-1ffc977b937f,"['blue', 'computer', 'cyan', 'image', 'laptop', 'screen']",cool,moderate,4.625,"['#0f0b09', '#16212f', '#2b4471']","['calmness', 'gentle', 'serenity']","['abstract', 'display', 'motion', 'open']","['electronic_device', 'soft_lighting', 'white']","A white laptop is open with its screen displaying an abstract image composed of blue and cyan hues that evoke a sense of calmness. Due to the moderate perceptual motion, elements within the image give an impression of gentle flowing or drifting, akin to soft ripples on water or clouds moving across the sky. The lighting is even and diffused, suggestive of an overcast day or ambient light within an indoor setting."
orientation,100.0,00_0043_2013-12-28_013531_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0043_2013-12-28_013531_prores_scene_001_hap.mov,0,8.0,False,8265adda-67ce-4839-8fa8-8c481a1c8eb7,"['airplane', 'blur', 'descent', 'kite', 'motion', 'outdoor', 'silhouette', 'skateboarder', 'sky', 'trees']",neutral,active,327.424,"['#4c6a7f', '#2e2e1d', '#43412f']",['neutral'],"['background', 'blur', 'color', 'foreground', 'middle-ground', 'monochrome']","['fabric', 'grass', 'metal', 'wood']","The scene captures a dynamic outdoor setting filled with activities and objects in motion above the ground. In the foreground, a skateboarder is swiftly descending along rolling slopes dotted with trees, implying a sense of speed and agility. Above, an airplane traverses the sky, leaving a faint trail as it moves over the lush canopy of trees. Near the top of the frame, a colorful kite dances in the azure sky, adding a playful element to the vista. Additionally, a separate visualization presents an airplane as a black and white silhouette against the cloudy heavens, evoking a vintage or historical feel. In the periphery, the foliage of trees and grass merges into a soft blur, creating a contrast that accentuates the clarity of the moving figures. The overall mood is neutral, lacking a specific emotional charge, while the lighting appears natural and evenly spread, possibly suggesting a clear or slightly overcast day with no harsh shadows."
orientation,100.0,IMG_8554_prores_scene_001_1,/Volumes/CORSAIR/SCENES/IMG_8554_prores_scene_001_1_hap.mov,1,8.0,False,3f2f3ebb-675e-4b97-bfb0-9cd9d02e1d13,"['football', 'group', 'new_york_giants', 'philadelphia_eagles', 'stadium']",cool,dynamic,32.729,"['#837582', '#a8b4cf', '#35344c']","['engaged', 'excited']","['cool_lighting', 'dynamic']","['concrete', 'digital_screens', 'fabric']","A man is seated in the stands among a bustling crowd at a stadium, fixedly watching a football game between the New York Giants and Philadelphia Eagles."
orientation,100.0,IMG_2944_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_2944_prores_scene_001_hap.mov,2,8.0,False,755b4489-26ea-44b6-8598-2d7aec223da8,"['beer_can', 'human', 'kitchen', 'living_room', 'motion', 'soda_can', 'warm_mood']",warm,moderate,0.0,"['#6e4b33', '#b28a64', '#2a1f18']","['casual', 'comfortable', 'relaxed']","['human_figure', 'interior', 'reaching', 'seated', 'soft_lighting', 'standing']","['aluminum', 'fabric', 'glass', 'wood']","A man stands centered in a cozy kitchen with cabinets and appliances visible. He extends his arm towards a shiny beer can placed on the countertop, which gleams under the warm, ambient light. In a separate scene, the man is seated comfortably in a well-lit living room, holding a beer in one hand and a soda can in the other, with moderate movement as he shifts slightly, giving a sense of casual ease."
orientation,108.0,IMG_0091_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_0091_prores_scene_001_hap.mov,0,0.5,False,3dda3aec-3aee-4c5c-9631-00f1639bb567,"['monochrome', 'music', 'nostalgia', 'record_player', 'vinyl']",warm,active,0.0,"['#474f43', '#111111', '#937463']","['engaging', 'nostalgic', 'warm_lighting']","['dynamic', 'monochrome', 'soft_shadows', 'spinning', 'warm_lighting']","['metal', 'plastic', 'vinyl']","The scene unfolds with the central focus on a spinning black vinyl record player. It's adorned with distinct red and white buttons that stand out in the monochromatic setting. The motion of the record gives the image a dynamic feel, as if the music could almost be heard. The black and white palette instills a nostalgic mood, enhanced by the warm lighting that casts soft shadows and gives depth to the player's features."
orientation,108.5,00_0070_2013-12-28_214812_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0070_2013-12-28_214812_prores_scene_001_hap.mov,0,0.5,False,3696b9d2-af59-4ebc-8347-3b6b5f669e90,"['embrace', 'hug', 'interior', 'kiss', 'lying']",warm,moderate,3.16,"['#1a1612', '#292724', '#090908']","['affection', 'comfort', 'intimacy', 'serenity']","['furniture', 'group', 'interior', 'textile']","['bedding', 'clothes', 'hair', 'skin']","A softly lit bedroom scene with a man and woman embracing in a warm hug on a bed. Near the edge of the bed, a woman plants a tender kiss on her boyfriend's lips. The atmosphere is intimate and serene. In another part of the bed, a person lies flat on their back, seemingly at rest. Finally, a woman is positioned comfortably on her stomach, her arms neatly folded in front of her, her posture relaxed."
orientation,109.0,Haunted Smoke Full 2004 Kitchen Distribution_prores_scene_006,/Volumes/CORSAIR/SCENES/Haunted Smoke Full 2004 Kitchen Distribution_prores_scene_006_hap.mov,0,0.5,False,78bd7bbe-73b6-408c-9b23-bd0037758abc,"['drums', 'event', 'group', 'monochrome', 'music', 'performer', 'stage']",neutral,moderate,21.351,"['#151415', '#41423e', '#d2d9d1']","['calm', 'engaging']","['low_light', 'monochrome', 'silhouettes']","['dark_setting', 'shadowy_figures']","A band is performing on a dimly lit stage with subtle movements, accompanied by a moderate rhythmic beat from drummers. The scene is monochromatic, illuminated sparsely enough to outline figures in the dark, creating a calm yet engaging atmosphere among the present audience."
orientation,109.5,IMG_4577_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_4577_prores_scene_001_hap.mov,0,0.5,False,b0c789f7-008f-4d0e-8447-b68b3767f49f,"['airplane', 'clock_tower', 'electronic_screen', 'human', 'image', 'low_light', 'monochrome', 'sky', 'street_light']",warm,dynamic,97.023,"['#c1a691', '#786d64', '#593118']","['atmospheric', 'ethereal', 'warm_lighting']","['digital', 'dusky', 'photograph', 'projection', 'silhouette', 'soft_lighting', 'vintage']","['light', 'screen', 'silhouette']","A man stands before a digital screen, which displays a projected clock tower hovering ethereally in the sky. Adjacent to this scene, a vintage black and white photograph captures an airplane soaring above. Nearby, another person is observed standing before a separate image. In the background, the silhouette of a street light cuts through the dusky sky, creating an atmospheric intersection of artificial and natural light."
orientation,110.0,IMG_2478_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_2478_prores_scene_001_hap.mov,0,0.5,False,2f65b908-0a14-4ef5-bd66-1969d7b273a8,"['clouds', 'flying', 'kite', 'sky', 'wind']",cool,moderate,0.0,"['#ced0d0', '#909da9', '#2f527a']","['peaceful', 'playful', 'tranquil']","['cerulean', 'diffuse_sunlight', 'motion', 'soft_blue', 'teal']","['fabric_kite', 'lightweight']","A solitary kite with a blend of soft blue and teal hues gracefully dances in the vast cerulean sky. Its motion is steady yet playful, moved by the whims of the moderate breeze. Light wisps of white clouds sporadically dot the sky, contributing to the tranquil cool color mood. The sunlight is diffuse, suggesting either an early morning or late afternoon soft light, creating minimal shadows and a flat lighting effect on the kite's surface."
orientation,110.5,IMG_6886_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_6886_prores_scene_001_hap.mov,0,0.5,False,01b604d8-16b1-4f8c-bc67-fb350548b287,"['facing_camera', 'human', 'mouth_open']",cool,still,0.0,"['#15103c', '#1b1775', '#655281']","['expression', 'shock', 'surprise']","['close_up', 'portrait']","['contrast', 'cool_lighting', 'soft_shadows']","A man stands with his mouth agape facing the camera, capturing a moment of surprise or speech. The background is indistinct, directing the focus solely on the facial expression."
orientation,111.0,0001QS copy_prores_scene_001,/Volumes/CORSAIR/SCENES/0001QS copy_prores_scene_001_hap.mov,0,0.5,False,e8bdbb8e-fc4b-4ee1-b33a-6cc59a59adfb,"['grassy_field', 'hand', 'human', 'trees', 'unknown']",neutral,dynamic,1985.193,"['#f4f7cd', '#0e120b', '#757b57']","['enigmatic', 'neutral', 'serene']","['background_blur', 'foreground_focus', 'monochrome', 'motion']","['grass', 'human_skin', 'tree_bark', 'unknown_material']","A vast expanse of green grass spreads out, punctuated by a scattering of trees standing at varying distances in the background. The vibe is serene, uninterrupted nature. In the middle ground, a person's hand is raised, clutching an unidentified item, proudly shown against the sky. The focus is on a mysterious, contrasting object in the sharp foreground, which is rendered in black and white, adding an enigmatic tone to the otherwise natural scene. The motion implied is dynamic, suggesting perhaps the wind swaying the grass or the action of holding something up. The ambient light is diffused and soft, indicating either an overcast sky or a sun nearing the horizon. The emotional resonance is neutral, neither overtly joyful nor somber."
orientation,111.5,MOV_2566_prores_scene_001,/Volumes/CORSAIR/SCENES/MOV_2566_prores_scene_001_hap.mov,0,0.5,False,d73e0267-48d6-4378-a97a-941d3d7b7632,"['cat', 'ground', 'playing', 'shamrock']",warm,active,31.304,"['#343a35', '#b9b9b4', '#7a7971']","['content', 'playful', 'warm_lighting']","['gray', 'perceptual_motion', 'spatial_layout', 'white']","['fur', 'leaves']","A gray and white cat sprawls on the ground, playfully batting at scattered shamrock leaves with its paws, displaying alert and playful movements under warm-toned lighting."
orientation,112.0,DSCF2974_prores_scene_003,/Volumes/CORSAIR/SCENES/DSCF2974_prores_scene_003_hap.mov,0,0.5,False,52eb9642-752f-4ff5-b5ae-adf6c1a9519b,"['emotion', 'human', 'mirror', 'phone', 'speech', 'surprise', 'warm_lighting', 'yawning']",warm,moderate,15.459,"['#261014', '#f0e5c3', '#af9173']","['engrossed', 'expressive', 'introspective', 'startled']","['close_up', 'frontal', 'motion', 'semi_profile']","['electronics', 'indoor', 'reflective_surface', 'soft_lighting']","A man engaged with his phone likely browsing or texting, another man standing in front of a mirror possibly grooming or observing himself, a different man with closed eyes and an open mouth perhaps yawning or expressing emotion, and lastly, a man seated facing the camera, mouth agape which could suggest surprise or speech. The scene has movement such as scrolling, facial expressions, and potential shifts in stance. The ambient lighting casts a warm hue, suggesting a cozy or intimate environment."
orientation,112.5,2014-06-01 12.22.53_prores_scene_001,/Volumes/CORSAIR/SCENES/2014-06-01 12.22.53_prores_scene_001_hap.mov,0,0.5,False,021ef3d3-d326-4f51-8827-3a06b0881373,"['beard', 'blond_hair', 'brown_eyes', 'camera_interaction', 'human', 'long_hair', 'moderate_movement', 'smiling', 'wide_open_eyes']",warm,moderate,0.0,"['#fcfbfa', '#493a3e', '#a07a71']","['friendliness', 'intensity', 'serenity']","['eye_contact', 'facial_expression', 'portrait', 'pose', 'warm_lighting']","['hair', 'skin']","A trio of distinct male figures are captured engaging with the camera. The first man is exhibiting intense eye contact with wide-open eyes. The second individual features a more relaxed posture, adorned with long hair and a beard, striking a deliberate pose. The third man, with blond hair and inviting brown eyes, offers a friendly smile. Overall movement in the scene is moderate, possibly indicating a casual shift in poses or facial expressions. The lighting casts a warm hue, contributing to a congenial and approachable atmosphere."
orientation,113.0,Jazz Band 2001_prores_scene_013,/Volumes/CORSAIR/SCENES/Jazz Band 2001_prores_scene_013_hap.mov,0,0.5,False,82097607-a154-47d9-9f45-928da02ed894,"['event', 'group', 'guitar', 'picture', 'sitting', 'stage']",warm,moderate,38.341,"['#aead9e', '#0c0c09', '#7a745a']","['energetic', 'observant', 'restful']","['background', 'foreground', 'motion']","['pavement', 'stage_lighting']","On stage, a man with a guitar performs energetically to a crowd. Off-stage, another man sits on the pavement, resting. Elsewhere, an individual stands before a picture."
orientation,113.5,Piano Day 1998_prores_scene_025,/Volumes/CORSAIR/SCENES/Piano Day 1998_prores_scene_025_hap.mov,0,0.5,False,4a7dd838-d909-4828-ac92-151e1789d757,"['keyboard', 'pedals', 'piano', 'upright_piano']",warm,dynamic,0.0,"['#655742', '#070a08', '#c9d4d2']","['dynamic', 'warm_lighting']","['monochrome', 'silhouette']","['metal', 'wood']","Black and white keys of a piano stretch across the frame, with pedals visible below. The upright piano's silhouette maintains a stately presence."
