movement,time_start,video_id,path,layer,duration,loop,uuid,semantic_tags,mood_tag,motion_tag,motion_variance,dominant_colors,emotional_tags,formal_tags,material_tags,ai_description
orientation,217.0,2015-02-20 23.49.01_prores_scene_001,/Volumes/CORSAIR/SCENES/2015-02-20 23.49.01_prores_scene_001_hap.mov,0,0.5,False,b05a8bbf-181e-406c-8047-2737eca8f01b,"['backdrop', 'group', 'illuminated', 'interaction', 'mirror', 'music', 'room', 'wall']",warm,moderate,7.457,"['#090404', '#e0c4b6', '#362228']","['convivial', 'soft', 'warm_lighting', 'welcoming']","['indoor_setting', 'motion', 'social_gathering', 'soft_lighting', 'warm_lighting']","['illumination', 'light_source', 'mirror']","A group of people is gathered in front of an illuminated backdrop, creating a convivial atmosphere. The central focus is on the individuals interacting with each other, some lightly swaying to an ambiance that suggests there may be soft music playing. The lighting imbues the room with a warm quality, likely coming from the illuminated features, which include a wall or a large mirror, enveloping the figures in a soft, inviting glow."
orientation,217.5,Concert Band 1998_prores_scene_004,/Volumes/CORSAIR/SCENES/Concert Band 1998_prores_scene_004_hap.mov,0,0.5,False,5fb6e031-acb0-4c48-9679-f47f522726da,"['choir', 'event', 'group', 'orchestra', 'singing', 'stage']",warm,active,0.0,"['#15120e', '#6b4837', '#b86c52']","['harmonious', 'inviting', 'vibrant', 'warm_lighting']","['alignment', 'color', 'lighting', 'movement', 'music']","['fabric', 'instruments', 'metal', 'robes', 'wood']","A vibrant group of vocalists dressed in crimson robes stands aligned on a structured stage. Behind them, a formal orchestra fills the platform, with musicians poised with their instruments. The choir is engaged in a synchronized song, their mouths open in unison, and their bodies slightly swaying to the rhythm of the music. The audience remains in the shadowy foreground, a sea of attentive faces reflecting the stage's warmth. The lighting washes over the performers with a cozy, amber glow, enhancing the warmth of their robes and creating an inviting atmosphere. The performers and the orchestra are in constant, purposeful motion, yet the scene is contained, each movement contributing to the harmony of the performance."
orientation,218.0,Untitled8 copy_prores_scene_018,/Volumes/CORSAIR/SCENES/Untitled8 copy_prores_scene_018_hap.mov,0,0.5,False,8c745826-aebd-4f8b-80d3-0c542c126856,"['airplane', 'flight', 'monochrome', 'sky']",cool,dynamic,124.399,"['#4f5362', '#7984a6', '#686f8a']","['isolation', 'serenity']","['clear_sky', 'mid-flight', 'monochrome']",['photograph'],A grayscale image of an airplane in mid-flight against a clear sky backdrop.
orientation,218.5,2015-03-22 14.01.55_prores_scene_001,/Volumes/CORSAIR/SCENES/2015-03-22 14.01.55_prores_scene_001_hap.mov,0,0.5,False,9d76b581-04b6-4a3a-bf91-416c688660fa,"['adjustment', 'analog_synthesizer', 'close_up', 'creativity', 'electronic_keyboard', 'human_hand', 'interaction', 'intimacy', 'knobs']",warm,dynamic,138.646,"['#8a8178', '#2c2a28', '#e8decc']","['creative', 'engaged', 'intimate', 'warm_lighting']","['analog_controls', 'close_up', 'reflective_surfaces', 'textured', 'warm_lighting']","['electronic_components', 'metal', 'plastic']","A close-up view captures a person's hand interacting with an electronic keyboard's knobs, the hand's delicate movements adjusting the controls. The knobs and the texture of the synthesizer's panel suggest the analog nature of the instrument. Warm light bathes the scene, emphasizing the intimacy of the human-instrument interaction, with reflections and shadows contributing to the tactile experience. A gentle but purposeful dynamism characterizes the scene as the hand adjusts the analog device, evoking a sense of creativity and control within the warm ambiance."
orientation,219.0,GP010503_prores_scene_001,/Volumes/CORSAIR/SCENES/GP010503_prores_scene_001_hap.mov,0,0.5,False,f476c581-f33d-41b2-9372-eb79326587d6,"['central_focus', 'dusk', 'fire_pit', 'flames', 'garden']",warm,moderate,14.288,"['#444233', '#b6bfcc', '#9a7452']","['invigorating', 'tranquility', 'warm_lighting']","['background', 'evening_light', 'foreground', 'motion']","['fire', 'natural_light', 'smoke']","In the scene, a fire pit with dancing flames is prominently situated in a garden setting. The fire's dynamic, moderate motion is the focal point, surrounded by the softening light of dusk that enhances the overall warm color mood. The background is less defined due to the gathering evening gloom."
orientation,219.5,"File May 13, 1 52 56 PM_prores_scene_001","/Volumes/CORSAIR/SCENES/File May 13, 1 52 56 PM_prores_scene_001_hap.mov",0,0.5,False,18fc5bb0-baab-4f0d-bf7d-1e8fc473b4c7,"['airplane', 'alphabetic_characters', 'black_screen', 'blue_lights', 'digital_clock', 'space']",warm,active,0.0,"['#0b0d0f', '#faf9ee', '#201e1b']","['mysterious', 'nostalgic', 'technological']","['blue_illumination', 'digital', 'monochrome', 'photograph']","['digital', 'light', 'photographic']","The scene presents a black screen illuminated by blue lights, creating a sense of depth and possibly hinting at technological ambience. In the forefront, there's a digital clock displaying the word 'b5', which could be interpreted as an error message or a code. Adjacent to this, there's a black and white photograph of an airplane captured mid-flight against the sky, evoking a feel of retro aviation. Additionally, there is a black and white image of an unspecified object in space, adding a touch of cosmic mystery. At the bottom, the letters 'b', 'c', and 'd' are shown in sequence, perhaps as identifiers or part of a series. The perceptual motion in the scene is active, suggesting an ongoing operation or sequence despite the still images. The warm color mood contrasts with the dominant black and white visuals, potentially signifying underlying energy or activity."
orientation,220.0,Birthday 2003 v2_prores_scene_003,/Volumes/CORSAIR/SCENES/Birthday 2003 v2_prores_scene_003_hap.mov,0,0.5,False,8321fe77-882a-4271-a606-034cc071aa08,"['balloon', 'cutting_hair', 'human', 'sitting', 'warm_lighting']",warm,active,75.363,"['#1e1a10', '#cda45c', '#906c36']","['anticipation', 'change', 'determination', 'meditative', 'mystery', 'self-reflection']","['floating_balloon', 'hooded_hat', 'scissors', 'seated', 'slicing', 'yellow_balloon']","['cloth', 'metal', 'rubber']","A man is seated on the ground, holding a meditative pose with hands resting on his knees. Nearby, a woman takes scissors to her own hair, snipping away with determination. In another part of the room, a man donned in a black hooded hat is tethered to a yellow balloon, imbuing an air of mystery. The same yellow balloon is also depicted drifting on its own, unhindered, elsewhere in the space. Another man, caught in the act of grooming, cuts through his hair with scissors, mirroring the woman's action. The scene is suffused with a warm light, lending a cozy, intimate atmosphere to the setting. Motions are deliberate and focused, as each individual is engrossed in their act. An emotional mixture of self-reflection, change, and subtle anticipation binds the scene. "
orientation,220.5,9b5b32c4c8af4b5da335f9edb2310fd3_prores_scene_001,/Volumes/CORSAIR/SCENES/9b5b32c4c8af4b5da335f9edb2310fd3_prores_scene_001_hap.mov,0,0.5,False,167a8a9c-6f8f-46f2-acd2-51b8eb7ff468,"['airplane', 'dark_sky', 'display', 'green_light', 'laser', 'light_beam', 'light_show', 'low_light', 'patterns', 'silhouette']",cool,active,1.981,"['#0d204c', '#2f0fb6', '#1b9d9b']","['awe', 'coolness', 'excitement']","['contrast', 'geometry', 'intensity', 'movement', 'rhythm', 'silhouette']","['aluminum', 'light']","In the scene, multiple laser light beams cut through the darkness of the night sky, creating a vibrant display of geometric patterns. The primary color of the beams is green, casting an otherworldly glow against the dark canvas of the sky. In another aspect of the scene, the sharp, intense beams of a laser light show move rhythmically, contributing to an energetic spectacle. Amidst these lights, the silhouette of an airplane is captured in black and white, contrasting the dynamic lights with its static, monochrome image. The overall emotional tone is one of excitement and awe, underscored by the coolness of the green lights and the starkness of the airplane silhouette."
orientation,221.0,d6b49246f9c848c4889279f185ea9fba_prores_scene_001,/Volumes/CORSAIR/SCENES/d6b49246f9c848c4889279f185ea9fba_prores_scene_001_hap.mov,0,0.5,False,49460c5f-1b0d-4d4e-bb15-904bfe2c22a6,"['indoor', 'interaction', 'intimacy', 'outdoor', 'urban', 'violence']",warm,active,22.392,"['#a20628', '#430311', '#732839']","['affection', 'aggression', 'intrigue', 'tension']","['harsh_light', 'motion_qualities', 'soft_shadows', 'warm_lighting']","['room_illumination', 'streetlamp_light']","In a dimly lit room with warm hues casting soft shadows, a man tenderly holds a woman's hand aloft, possibly in a gesture of affection or during an intimate dance, while another man observes them, hinting at a charged atmosphere. Nearby, outside in an urban alley illuminated by the harsh, clinical light of streetlamps, another woman experiences a violent encounter, indicated by the aggressive motion of syringes being thrust towards her face. Back in the indoor scene, the warm lighting suggests a private, intimate setting where a couple is sharing a romantic moment."
orientation,221.5,IMG_7359_prores_scene_001_1,/Volumes/CORSAIR/SCENES/IMG_7359_prores_scene_001_1_hap.mov,0,0.5,False,7762aee4-48ea-4617-8930-f6eb519c5b95,"['dogs', 'hammock', 'playing', 'yard']",neutral,active,79.732,"['#68765a', '#b1b3a5', '#374031']","['joyful', 'playful']","['active_motion', 'golden_retriever', 'group', 'poodle']","['cloth', 'fur', 'grass']","Golden Retriever and Poodle energetically playing, interacting with a hammock, several dogs frolicking around them in a yard under even daylight."
orientation,222.0,TST_7632_prores_scene_001,/Volumes/CORSAIR/SCENES/TST_7632_prores_scene_001_hap.mov,0,0.5,False,8d0965cb-afaa-4d2f-b66a-e6ac5ac742ef,"['background', 'group', 'illumination', 'lights', 'silhouette', 'wall']",warm,active,0.0,"['#580000', '#fcc350', '#bd0600']","['convivial', 'glowing', 'warm_lighting']","['black', 'front', 'red', 'row', 'white']",['light'],"A convivial gathering is silhouetted against a backdrop radiating a warm glow, as dynamic red and white lights punctuate the blackness."
orientation,222.5,IMG_1854_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_1854_prores_scene_001_hap.mov,0,0.5,False,60188cd6-2fd7-4cb9-9fe0-5bde5a92da53,"['acoustic_guitar', 'bearded_man', 'event', 'guitar_solo', 'performer']",warm,moderate,11.778,"['#9a6c4e', '#26201f', '#c9bba6']","['artistry', 'intimacy', 'passion', 'warm_lighting']","['acoustic_performance', 'indoor_setting', 'solo']","['fabric_clothing', 'wooden_guitar']","A man with a full beard is sitting comfortably as he skillfully plays a melodic solo on his acoustic guitar. The fingers on his fretting hand dance nimbly along the neck of the guitar, while his strumming hand gracefully executes the rhythm. Behind him is a nondescript background, possibly a printed image or poster. The scene is bathed in a warm light, casting a cozy, intimate ambiance."
orientation,223.0,IMG_6713_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_6713_prores_scene_001_hap.mov,0,0.5,False,d442e7cc-c391-4823-ab93-d5793d25403b,"['apple_macbook', 'cat', 'laptop', 'sitting']",warm,still,0.693,"['#3e3b31', '#b1b095', '#181811']","['contentment', 'serenity']","['indoors', 'still_life', 'tabletop']","['electronics', 'fur', 'metal', 'plastic']",A cat is perched atop a closed Apple MacBook laptop.
orientation,223.5,IMG_7917_prores_scene_002_1,/Volumes/CORSAIR/SCENES/IMG_7917_prores_scene_002_1_hap.mov,0,0.5,False,aee18f45-30c6-4cf0-af35-7dea5d7352e1,"['dancing', 'event', 'group', 'human', 'image', 'interior']",cool,active,118.118,"['#a13db9', '#d0cddb', '#531b76']","['dynamic', 'joyful', 'vibrant']","['active', 'group_activity', 'interaction', 'movement', 'pair', 'rhythm']","['lighting_cool', 'soft_lighting']","A vibrant event with multiple individuals moving rhythmically on a dance floor, alongside a focused duo matching steps. A pair stands before an image, still amid activity."
orientation,224.0,IMG_0022_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_0022_prores_scene_001_hap.mov,0,0.5,False,88c64ce4-8260-4afa-8ee2-c71d139848ce,"['cd_player', 'dj_mixer', 'empty_room', 'm2_controller', 'monochrome', 'turntable', 'warm_lighting']",warm,active,78.076,"['#3a4038', '#71837a', '#100f0d']","['potential', 'quietude', 'warm_lighting']","['adjacency', 'background', 'contours', 'contrast', 'foreground', 'illumination', 'shadow']","['glass', 'metal', 'plastic']","In the foreground, a DJ mixer equipped with an m2 controller sits, its knobs and sliders suggesting potential rhythmic movement. Adjacent, another DJ mixer is connected to a cd player on one side and a turntable on the other, implying a fusion of modern and classic DJing techniques. Both mixers cast soft shadows on the surface they rest upon. Behind them, the ambient warm lighting illuminates the space, casting a black and white mixer in stark contrast, highlighting its contours and features. The tonality of the mixers resonates with the emotional warmth of the scene despite the monochrome color palette. In the background, an empty room appears in black and white, devoid of motion and human presence, its vacancy amplifying the sense of focused quietude."
orientation,224.5,Static 1_prores_scene_001,/Volumes/CORSAIR/SCENES/Static 1_prores_scene_001_hap.mov,0,0.5,False,28195bfb-5eac-4669-bfcc-820b57e416f6,"['close_up', 'dust', 'monochrome', 'object', 'specks', 'texture', 'wallpaper']",neutral,active,166.856,"['#111111', '#5b5b5b', '#303030']",['neutral'],"['contrast', 'granularity', 'subtle_variations']","['black_sand', 'dust_particles']","Close-up view revealing the textures of black sand wallpaper, with subtle variances in granular detail over a dark backdrop. Faint specks resembling dust glitter intermittently, accompanying a grayscale object's outline."
orientation,225.0,IMG_1541_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_1541_prores_scene_001_hap.mov,0,0.5,False,8af5d4a1-f2e7-4544-baeb-9079123529ae,"['empty_shelf', 'human', 'item', 'pots', 'price_tag', 'shelf', 'store', 'vases', 'white_bowls', 'white_pots', 'white_vase']",warm,dynamic,23.084,"['#ddd4cc', '#413628', '#9d8c77']","['attentive', 'cozy', 'focused']","['interior', 'merchandise', 'retail', 'shelves', 'warm_lighting']","['ceramic', 'glass', 'metal', 'plastic']","A man stands in an indoor store environment, attentively examining the price tag of an item on a shelf. The shelf is populated with two identical white bowls arranged neatly. Adjacent to this, the same man is now seen considering the cost of two white pots that sit on the shelf. In a separate snapshot of the store, the man is positioned in front of a barren shelf, which conjures a sense of emptiness. Additionally, a single white vase is showcased amidst an assorted collection of other vases and pots on a different shelving unit. The scene is suffused with warm lighting, lending a cozy atmosphere that softens the space. The man's deliberate and focused movements create a dynamic presence within the stillness surrounding the inanimate objects."
orientation,225.5,IMG_4353_prores_scene_002,/Volumes/CORSAIR/SCENES/IMG_4353_prores_scene_002_hap.mov,0,0.5,False,5907f980-330e-44ba-93e6-da325b17eb78,"['event', 'group', 'human', 'illumination', 'lighting', 'stage', 'standing']",cool,moderate,9.841,"['#00060c', '#044635', '#020439']","['anticipation', 'attentiveness', 'calm']","['contrast', 'cool_lighting', 'elevation', 'light_movement', 'shadow']","['light_shadows', 'textured_lighting']","A man stands alone on a stage, slightly elevated above the crowd. The stage radiates with cool-toned lights, casting shadows and creating a stark contrast with the dimmed auditorium. The group of people grouped together show a sense of collective anticipation. Light moves gently across the stage and the group, giving a moderate sense of motion. The overall emotional tone is one of calm attentiveness, heightened by the cool lighting ambiance."
orientation,226.0,2014-03-25 10.13.02_prores_scene_001,/Volumes/CORSAIR/SCENES/2014-03-25 10.13.02_prores_scene_001_hap.mov,0,8.0,False,1bb3b581-42da-4017-8878-2ac3b2ea3721,"['black_dog', 'car', 'dog', 'natural_light', 'reflection', 'window']",neutral,dynamic,60.475,"['#f4f6f5', '#33383f', '#9c9a94']","['alertness', 'curiosity']","['contrast', 'focus', 'frame', 'neutral_tones', 'reflection', 'soft_lighting']","['car_interior', 'fur', 'glass', 'metal']","This scene features a black dog with its head through an open car window, focusing its gaze toward the outside. The visual dynamic is one of alertness and curiosity as the dog's eyes are fixed on something of interest. The window frames the dog's face, and the car's interior provides a contrasting outline to the dog's dark fur. The outside environment is reflected faintly in the car's side mirror, suggesting movement. The color mood is neutral, lacking any pronounced warm or cool tones, thus emphasizing the scene's realism. The lighting appears natural and even, without harsh shadows or highlights, indicative of ambient lighting conditions that could suggest overcast or shaded daylight."
orientation,226.0,IMG_9256_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_9256_prores_scene_001_hap.mov,1,8.0,False,36c55cf5-dac5-44dd-8d98-b5d92857763e,"['airplane', 'low_light', 'monochrome', 'sky']",neutral,still,12.539,"['#010002', '#21171c', '#000000']",['neutral'],"['monochrome', 'static']",['photograph'],A monochromatic image showcasing an airplane in mid-flight against a dark night sky backdrop.
orientation,226.0,video_1_6fbf05f8751f4e83977211b3d7bdd54e_prores_scene_001,/Volumes/CORSAIR/SCENES/video_1_6fbf05f8751f4e83977211b3d7bdd54e_prores_scene_001_hap.mov,2,8.0,False,aad7f4e7-7c90-4c09-ab31-fea6e264e372,"['cool_lighting', 'dj', 'dj_equipment', 'group', 'interior']",cool,active,0.421,"['#949292', '#0d0f28', '#2116bf']","['cool', 'energetic', 'engaging']","['active', 'back', 'centered', 'low_light']","['electronics', 'fabric', 'metal', 'plastic']","DJ stands enveloped by a crowd, back to the camera, operating turntables and a mixer on a deck. The dance floor pulses with movement, under cool, dim lights."
orientation,234.0,IMG_4942_prores_scene_002,/Volumes/CORSAIR/SCENES/IMG_4942_prores_scene_002_hap.mov,0,0.5,False,060dbfde-86b2-410f-b2bc-217f6d0bec9a,"['bushes', 'frog', 'motion', 'nature', 'rock', 'serene', 'stream', 'trees', 'warm_lighting']",warm,dynamic,71.21,"['#3a3726', '#dad9cf', '#a19c89']","['calmness', 'tranquility', 'welcoming']","['blur', 'focal_point', 'lighting', 'soft_focus', 'warm_lighting']","['amphibian', 'vegetation', 'water']","In a tranquil natural setting, a frog is perched serenely on a rock at the edge of a gently flowing stream. The background is a soft-focus mix of green hues, indicating bushes and trees, which impart a sense of seclusion and organic texture to the scene. Within this lush environment, an indistinct object is in motion, suggesting the fleeting presence of wildlife or the rustling of vegetation. The warm color palette bathes the scene in a welcoming, golden light, with the interplay of light and shadow accentuating the contours and damp surface of the rock. The motion within the scene brings a dynamic energy, contrasting with the stillness of the frog, which remains the calming centerpiece."
orientation,234.5,Christmas 2000_prores_scene_018,/Volumes/CORSAIR/SCENES/Christmas 2000_prores_scene_018_hap.mov,0,0.5,False,e63fc298-248e-4205-bb0f-d59b38357289,"['affection', 'cell_phone', 'furniture', 'human', 'husband', 'living_room', 'santa_hat', 'teddy_bear', 'warm_lighting']",warm,dynamic,60.999,"['#1d160d', '#aa854a', '#f2e5b9']","['affection', 'comfort', 'connectivity', 'festivity', 'warm_lighting']","['hand_placement', 'hat_worn', 'holding', 'indoor_lighting', 'seated']","['electronic_device', 'fabric_couch', 'plush_toy', 'textile_hat']","The scene unfolds in a cozy, warmly lit living room where a woman is seated comfortably on the couch, engrossed in something on her cell phone, which she holds securely in her hand. She wears a festive Santa hat, adding a touch of whimsy to the environment, and beside her is a beloved teddy bear, perhaps an emblem of warmth or a gift. In a tender gesture, she extends her other arm to gently place her hand on the shoulder of her husband, expressing affection and connectivity without a word. The woman is also holding another indistinct object in her free hand."
orientation,235.0,GOPR0520_prores_scene_001,/Volumes/CORSAIR/SCENES/GOPR0520_prores_scene_001_hap.mov,0,0.5,False,3fbfd312-4289-45a3-95d6-0ab746b51b45,"['human', 'natural_light', 'playground', 'slide', 'toddler']",warm,active,27.515,"['#443026', '#b4cee1', '#847656']","['carefree', 'encouragement', 'joy']","['composition_centered', 'curve', 'soft_shadows']","['metal_steps', 'plastic_slide', 'play_equipment']","A joyous toddler is ascending the steps of a brightly colored slide under the watchful presence of a woman, presumed to be his mother. She is at the base of the slide, encouraging him with outstretched hands. Sunlight bathes the playground, casting soft shadows and infusing the scene with golden tones. The child's movement is energetic and carefree, embodying the essence of childhood play. The playground layout includes scattered play equipment around the slide, centered in the composition, and the slide itself acts as a focal point, curving gently downward."
orientation,235.5,Couch 2_prores_scene_013,/Volumes/CORSAIR/SCENES/Couch 2_prores_scene_013_hap.mov,0,0.5,False,60d0d9a1-e784-4071-a79a-e695d26cdf13,"['abstract', 'airplane', 'ambiguous', 'flight', 'geometric', 'image', 'pattern', 'sky']",neutral,dynamic,150.05,"['#bebebe', '#6b6c6b', '#1b1b1b']",['neutral'],"['composition', 'contrast', 'depth', 'dynamic', 'monochrome', 'silhouette']",['photograph'],"The image captures an airplane in mid-flight against a backdrop of expansive sky, showcasing the aircraft's silhouette and the nuances of its design in sharp contrast. Adjacent to this, an abstract pattern displays a complex arrangement of geometric shapes or irregular forms that draw the eye in different directions, creating a sense of depth and movement. The third element of the scene presents an ambiguous image, its content indistinct without further context, yet its form contributes to the overall composition. The dynamism in the scene is palpable, with a prevailing sense of upward or forward motion, implying a snapshot of action frozen in time. The lighting appears even and diffuse, casting no strong shadows, consistent with the neutral color mood of a black and white photograph, which strips the scene of color to emphasize texture, contrast, and form."
orientation,236.0,IMG_8912_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_8912_prores_scene_001_hap.mov,0,0.5,False,1c9f814b-441f-4565-a408-6ec14405daa1,"['child', 'grass', 'human', 'natural_light', 'orange_hair', 'playing', 'pool', 'sunglasses']",cool,dynamic,278.287,"['#1c2314', '#8a8f79', '#d4e0e3']","['joyful', 'relaxed', 'serene']","['cool_lighting', 'dappled_lighting', 'motion', 'outdoor']","['grass', 'leaves', 'swimsuit', 'water']","Sunlight filters through tree leaves, casting dappled shadows. A child frolics in a pool's water while a woman with orange hair wears sunglasses, standing on grass by the poolside, marked by a cool color mood."
orientation,236.5,00_0009_2013-12-28_002825_prores_scene_002,/Volumes/CORSAIR/SCENES/00_0009_2013-12-28_002825_prores_scene_002_hap.mov,0,0.5,False,a559d6df-5da4-4db3-b2e2-34a8ec44fe87,"['forest', 'house', 'human', 'river', 'shadows', 'street', 'tracks', 'train', 'trees', 'window']",warm,dynamic,65.918,"['#2b271d', '#84939e', '#5e5647']","['confidence', 'motion', 'tranquility', 'warm_lighting', 'welcoming']","['background', 'contrasting_elements', 'foreground', 'implied_movement', 'perspective']","['concrete', 'living_trees', 'train_carriage', 'water', 'woodland']","A warm-hued scene depicting a pastoral setting with active elements of nature and human presence. Two elongated shadows cast by unidentified individuals stretch across a forest floor, while an old train can be glimpsed through a window, its motion implied by the tracks leading away into the distance. A woman confidently strides down the street by her home, implying the regular rhythm of daily life. The image is bisected by a river, adding a tranquil element that contrasts with the active train. In the background, a train moves through a wooded area, encapsulating the sense of travel and movement. Adjacent to the river scene, a woman stands between two trees, her arms open wide, suggesting a welcoming or embracing gesture."
orientation,237.0,IMG_6200_prores_scene_001_1,/Volumes/CORSAIR/SCENES/IMG_6200_prores_scene_001_1_hap.mov,0,0.5,False,94a4ead3-fb9c-4ceb-bb7b-8692ab526b36,"['cooking', 'food_preparation', 'human', 'kitchen', 'oven']",warm,dynamic,184.097,"['#221e1e', '#c3b392', '#716357']","['activity', 'home_comfort', 'warm_lighting']","['interior', 'kitchenware', 'warm_lighting']","['appliance', 'cookware', 'food', 'utensils']","A man is actively engaged in cooking, standing by a lit oven that emits a warm glow throughout the kitchen."
orientation,237.5,2015-09-23 23.46.13_prores_scene_001,/Volumes/CORSAIR/SCENES/2015-09-23 23.46.13_prores_scene_001_hap.mov,0,0.5,False,329b1902-00ce-4fd7-b3a1-878bc9df7bca,"['dj_equipment', 'hands', 'living_room', 'music']",warm,moderate,6.967,"['#190f09', '#a47752', '#564130']","['engaged', 'inviting', 'relaxed']","['cables', 'centered_setup', 'laptop', 'mixer', 'speakers', 'turntables']","['electronics', 'fabric', 'light', 'wood']","A compact DJ setup resides in the center of a living room. The setup includes turntables, a mixer, speakers, and a laptop. Cables trail behind the table connecting the equipment. The only motion is the DJ's hands, skillfully adjusting knobs and sliding faders with a rhythmic cadence. The room is bathed in a warm, amber light, creating an inviting atmosphere. Light from a setting sun peeks through the window, adding a natural glow that complements the indoor lighting. The overall emotional tone is one of engaged relaxation."
orientation,238.0,IMG_5682_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_5682_prores_scene_001_hap.mov,0,0.5,False,db6a36b8-8749-4d4f-af9d-d5c0ab5a5353,"['dark', 'empty', 'low_light', 'monochrome', 'red_light', 'red_lights', 'room', 'street', 'train', 'train_station']",warm,still,11.226,"['#3b100d', '#0c0100', '#af0c0e']","['anticipation', 'melancholy', 'quiet', 'solitude']","['contrast', 'glow', 'low_light', 'monochrome', 'static']","['glass', 'light', 'metal', 'shadows']","The scene unfolds with a lone train moving along a street, with the surrounding darkness enveloping its form, save for the illumination provided by the train's own lights. A red glow dominates an otherwise empty, shadow-filled room, suggesting solitude and stillness within the space. The contrast continues in the visual of an unoccupied train station, where the stark monochrome palette is punctuated by red signal lights, contributing to an air of quiet anticipation and the stillness of the night. Overall, the motion within the scene is minimal or absent, emphasized by the stationary objects and the seemingly slow-moving train under the obscure light."
orientation,238.5,00_0031_2013-12-28_011001_prores_scene_002,/Volumes/CORSAIR/SCENES/00_0031_2013-12-28_011001_prores_scene_002_hap.mov,0,0.5,False,4eee0a59-b326-4393-b182-3b73d8460403,"['abstract', 'animal_face', 'close_up', 'monochrome', 'motion', 'water']",warm,active,89.835,"['#3e3a35', '#9a9594', '#6f6863']","['dynamism', 'intensity', 'warm_lighting']","['abstract', 'close_up', 'monochrome', 'soft_lighting']","['animal', 'flowing_water', 'indistinct']","The scene presents a close-up of a nondescript object indistinctly recognizable, alongside a grainy black and white image of water in motion, giving the impression of dynamism and fluidity. Another segment features a close-up of an animal's face, details obscured but suggesting a direct and potentially intense presence. The emotional tone leans towards warmth despite the black and white palette, potentially due to the motion of water and the life suggested by the animal's visage. The lighting appears diffused, offering a glow that softens edges and enhances the warm mood, despite the absence of color."
orientation,239.0,Untitled7_prores_scene_005,/Volumes/CORSAIR/SCENES/Untitled7_prores_scene_005_hap.mov,0,0.5,False,25228031-a1ab-48c8-9930-860acd3f87e9,"['airplane', 'background', 'bird', 'close_up', 'cloudy', 'foreground', 'monochrome', 'sky', 'webcam']",cool,dynamic,220.406,"['#e0eaf4', '#5d666f', '#8692aa']","['cool', 'serene']","['contrast', 'dynamic', 'focus', 'monochrome', 'movement']","['clouds', 'feathers', 'glass', 'metal', 'plastic']","A bird glides across the sky, while elsewhere, an airplane is captured mid-flight in grayscale. A webcam reveals a cloudy sky, and an object is in sharp focus against a blurred background."
orientation,239.5,Downtown Buffalo at night_prores_scene_001,/Volumes/CORSAIR/SCENES/Downtown Buffalo at night_prores_scene_001_hap.mov,0,0.5,False,b375d601-45cb-4d7d-b909-2523eb0d0b44,"['airplane', 'aviation', 'branding', 'dark_sky', 'logo', 'new_york_city', 'travel', 'upstate_new_york']",neutral,dynamic,0.0,"['#e5e5e5', '#000000', '#59aa60']",['neutral'],"['contrast', 'juxtaposition', 'low_light', 'monochrome', 'motion', 'white']","['digital', 'visual_media']","The scene presents a juxtaposition of two distinct logos and two images of airplanes against contrasting backdrops. In one portion of the scene, the prominent 'nyc' text forms part of the New York City logo, suggesting a municipal identity or branding element. This is complemented by the visual of an airplane in motion, captured against the dark expanse of the sky, indicative of travel or aviation activity during nighttime. Adjacent to this, the 'New York Upstate com' logo is displayed on a clean white background, signaling a digital or informational source connected to the geographical region of upstate New York. Finally, a timeless black and white depiction of an airplane enhances the motif of flight, soaring through the sky, potentially evoking the history or nostalgia associated with aviation. The scene conveys motion through the visual representation of flying aircraft, while the logos provide a sense of place and context. Overall, the mood is neutral, focused on travel and regional representation, with varied lighting conditions ranging from the dark of the night sky to the bright white background associated with the second logo."
orientation,240.0,00_0056_2013-12-28_030207_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0056_2013-12-28_030207_prores_scene_001_hap.mov,0,0.5,False,9fb5c4c3-37a0-49ca-90b4-0f961a23725f,"['black_dog', 'floor', 'indoor', 'laying']",warm,moderate,29.425,"['#aea9a3', '#1d1510', '#6d6358']","['serene', 'tranquil']","['moderate_perceptual_motion', 'relaxed_posture', 'warm_lighting']","['flooring', 'fur']","A black dog is seen lying on a flat floor, possibly in an indoor setting. The dog's posture is relaxed, indicative of repose or gentle breathing, with no significant sharp or quick movements. The scene is infused with a warm tonal quality, suggestive of sunlight or soft artificial lighting which enhances the blacks and warm hues present in the environment. The overall ambience appears tranquil and serene."
